brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark,14000.0,133 760 km,manual,1 970 cm3,Benzyna,Mława,Mazowieckie,1998
alfa-romeo,Alfa Romeo 164 2.0 TSpark Super,4500.0,227 000 km,manual,1 970 cm3,Benzyna,Chełmża,Kujawsko-pomorskie,1996
alfa-romeo,Alfa Romeo Spider 2.0 TSpark,17100.0,227 000 km,manual,1 970 cm3,Benzyna,Jasło,Podkarpackie,1996
alfa-romeo,Alfa Romeo 156 1.6 TSpark 16v,3900.0,239 000 km,manual,1 995 cm3,Benzyna+LPG,Pabianice,Łódzkie,1995
alfa-romeo,Alfa Romeo GTV 2.0 TS,17200.0,239 000 km,manual,1 995 cm3,Benzyna+LPG,Warszawa,Mazowieckie,1995
alfa-romeo,Alfa Romeo Spider 2.0-16 TSpark,15500.0,180 711 km,manual,1 970 cm3,Benzyna,Legionowo,Mazowieckie,1998
alfa-romeo,Alfa Romeo GTV 2.0 V6 Turbo,24900.0,180 711 km,manual,1 970 cm3,Benzyna,Pruszków,Mazowieckie,1998
alfa-romeo,Alfa Romeo 156 1.8 TSpark 16v,5800.0,195 000 km,manual,1 598 cm3,Benzyna,Opalenica,Wielkopolskie,1998
alfa-romeo,Alfa Romeo 156 2.5 V6 Distinctive,17500.0,195 000 km,manual,1 598 cm3,Benzyna,Warszawa,Mazowieckie,1998
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark,14999.0,261 300 km,manual,1 970 cm3,Benzyna,Pruszków,Mazowieckie,1998
alfa-romeo,Alfa Romeo 166 2.0 V6 TB,18500.0,261 300 km,manual,1 970 cm3,Benzyna,Warszawa,Mazowieckie,1998
alfa-romeo,Alfa Romeo Spider 2.0-16 TSpark,18200.0,238 250 km,manual,1 970 cm3,Benzyna,Warszawa,Mazowieckie,1996
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark L,11900.0,238 250 km,manual,1 970 cm3,Benzyna,Rzeszów,Podkarpackie,1996
alfa-romeo,Alfa Romeo Spider 2.0-16 TSpark,14700.0,133 760 km,manual,1 970 cm3,Benzyna,Łask,Łódzkie,1998
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark,14000.0,133 760 km,manual,1 970 cm3,Benzyna,Mława,Mazowieckie,1998
alfa-romeo,Alfa Romeo 164 2.0 TSpark Super,4500.0,227 000 km,manual,1 970 cm3,Benzyna,Chełmża,Kujawsko-pomorskie,1996
alfa-romeo,Alfa Romeo Spider 2.0 TSpark,17100.0,227 000 km,manual,1 970 cm3,Benzyna,Jasło,Podkarpackie,1996
alfa-romeo,Alfa Romeo 156 1.6 TSpark 16v,3900.0,239 000 km,manual,1 995 cm3,Benzyna+LPG,Pabianice,Łódzkie,1995
alfa-romeo,Alfa Romeo GTV 2.0 TS,17200.0,239 000 km,manual,1 995 cm3,Benzyna+LPG,Warszawa,Mazowieckie,1995
alfa-romeo,Alfa Romeo Spider 2.0-16 TSpark,15500.0,180 711 km,manual,1 970 cm3,Benzyna,Legionowo,Mazowieckie,1998
alfa-romeo,Alfa Romeo GTV 2.0 V6 Turbo,24900.0,180 711 km,manual,1 970 cm3,Benzyna,Pruszków,Mazowieckie,1998
alfa-romeo,Alfa Romeo 156 1.8 TSpark 16v,5800.0,195 000 km,manual,1 598 cm3,Benzyna,Opalenica,Wielkopolskie,1998
alfa-romeo,Alfa Romeo 156 2.5 V6 Distinctive,17500.0,195 000 km,manual,1 598 cm3,Benzyna,Warszawa,Mazowieckie,1998
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark,14999.0,261 300 km,manual,1 970 cm3,Benzyna,Pruszków,Mazowieckie,1998
alfa-romeo,Alfa Romeo 166 2.0 V6 TB,18500.0,261 300 km,manual,1 970 cm3,Benzyna,Warszawa,Mazowieckie,1998
alfa-romeo,Alfa Romeo Spider 2.0-16 TSpark,18200.0,238 250 km,manual,1 970 cm3,Benzyna,Warszawa,Mazowieckie,1996
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark L,11900.0,238 250 km,manual,1 970 cm3,Benzyna,Rzeszów,Podkarpackie,1996
alfa-romeo,Alfa Romeo GT,13900.0,254 000 km,manual,1 910 cm3,Diesel,Zduńska Wola,Łódzkie,2004
alfa-romeo,Alfa Romeo 156 2.5 V6 Distinctive,39000.0,254 000 km,manual,1 910 cm3,Diesel,Mińsk Mazowiecki,Mazowieckie,2004
alfa-romeo,Alfa Romeo 147 1.6 T.S 16V 120 Veloce,9900.0,153 000 km,manual,2 492 cm3,Benzyna,Gdynia,Pomorskie,2003
alfa-romeo,Alfa Romeo 147 1.9 JTD Progression,5000.0,153 000 km,manual,2 492 cm3,Benzyna,Legionowo,Mazowieckie,2003
alfa-romeo,Alfa Romeo 156 2.0 JTS Distinctive,9999.0,121 787 km,manual,1 598 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2004
alfa-romeo,Alfa Romeo 147,9999.0,121 787 km,manual,1 598 cm3,Benzyna,Warszawa,Mazowieckie,2004
alfa-romeo,Alfa Romeo 147 1.6 T.S 16V Moving,4500.0,267 000 km,manual,1 910 cm3,Diesel,Polichty,Małopolskie,2004
alfa-romeo,Alfa Romeo 147 1.9 JTD Progression,4199.0,267 000 km,manual,1 910 cm3,Diesel,Białystok,Podlaskie,2004
alfa-romeo,Alfa Romeo 156 2.0 TSpark 16v,2900.0,131 000 km,manual,1 970 cm3,Benzyna,Chełmiec,Małopolskie,2004
alfa-romeo,Alfa Romeo 156 2.0 JTS Distinctive,6900.0,131 000 km,manual,1 970 cm3,Benzyna,Rybnik,Śląskie,2004
alfa-romeo,Alfa Romeo 147,4000.0,101 500 km,manual,1 598 cm3,Benzyna,Wrocław,Dolnośląskie,2000
alfa-romeo,Alfa Romeo GT 1.9JTD 16V Distinctive,8900.0,101 500 km,manual,1 598 cm3,Benzyna,Kacice,Małopolskie,2000
alfa-romeo,Alfa Romeo GT,27777.0,128 000 km,manual,1 598 cm3,Benzyna+LPG,Radom,Mazowieckie,2003
alfa-romeo,Alfa Romeo 156,4900.0,128 000 km,manual,1 598 cm3,Benzyna+LPG,Trzebinia,Małopolskie,2003
alfa-romeo,Alfa Romeo 156 2.4JTD20v Progression,8000.0,213 121 km,manual,1 910 cm3,Diesel,Radziechowy,Śląskie,2004
alfa-romeo,Alfa Romeo 147,1900.0,213 121 km,manual,1 910 cm3,Diesel,Warszawa,Mazowieckie,2004
alfa-romeo,Alfa Romeo 156 2.4 JTD Distinctive,3700.0,191 000 km,manual,1 970 cm3,Benzyna,Słupsk,Pomorskie,2000
alfa-romeo,Alfa Romeo 147 1.9 JTD Progression,4950.0,191 000 km,manual,1 970 cm3,Benzyna,Płońsk,Mazowieckie,2000
alfa-romeo,Alfa Romeo 147 1.9 JTD Distinctive,2900.0,193 951 km,manual,1 970 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2002
alfa-romeo,Alfa Romeo 156,5900.0,193 951 km,manual,1 970 cm3,Benzyna,Warszawa,Mazowieckie,2002
alfa-romeo,Alfa Romeo 156,2400.0,200 604 km,manual,1 598 cm3,Benzyna,Rzeszów,Podkarpackie,2002
alfa-romeo,Alfa Romeo 147,4500.0,200 604 km,manual,1 598 cm3,Benzyna,Wrocław,Dolnośląskie,2002
alfa-romeo,Alfa Romeo 156 2.0 TSpark 16v,2900.0,250 000 km,manual,1 910 cm3,Diesel,Dziekanów Leśny,Mazowieckie,2004
alfa-romeo,Alfa Romeo 166 2.4 JTD Distinctive,5900.0,250 000 km,manual,1 910 cm3,Diesel,Biała Podlaska,Lubelskie,2004
alfa-romeo,Alfa Romeo 156,6969.0,181 065 km,manual,1 910 cm3,Diesel,Wola Mrokowska,Mazowieckie,2004
alfa-romeo,Alfa Romeo 166 2.5 24V Progression,6500.0,181 065 km,manual,1 910 cm3,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,2004
alfa-romeo,Alfa Romeo 147,6900.0,152 000 km,manual,1 598 cm3,Benzyna,Kobylanka,Małopolskie,2001
alfa-romeo,Alfa Romeo 147 1.6 T.S 16V Corse,4700.0,152 000 km,manual,1 598 cm3,Benzyna,Bydgoszcz,Kujawsko-pomorskie,2001
alfa-romeo,Alfa Romeo GTV 2.0 16v TSpark L,17200.0,193 789 km,manual,2 387 cm3,Diesel,Białystok,Podlaskie,2004
alfa-romeo,Alfa Romeo 156 1.9 JTD Progression,2900.0,193 789 km,manual,2 387 cm3,Diesel,Warszawa,Mazowieckie,2004
alfa-romeo,Alfa Romeo 166 2.5 V6 24v,19800.0,246 000 km,manual,1 598 cm3,Benzyna,Warszawa,Mazowieckie,2000
alfa-romeo,Alfa Romeo 147,4900.0,246 000 km,manual,1 598 cm3,Benzyna,Wesoła,Podkarpackie,2000
alfa-romeo,Alfa Romeo GT,10000.0,330 981 km,manual,1 910 cm3,Diesel,Raszyn,Mazowieckie,2004
alfa-romeo,Alfa Romeo 166 2.0 TSpark 16V,6500.0,330 981 km,manual,1 910 cm3,Diesel,Wałbrzych,Dolnośląskie,2004
alfa-romeo,Alfa Romeo 156,6660.0,140 000 km,manual,1 970 cm3,Benzyna,Sieradz,Łódzkie,2002
alfa-romeo,Alfa Romeo 166,6500.0,140 000 km,manual,1 970 cm3,Benzyna,Kraków,Małopolskie,2002
alfa-romeo,Alfa Romeo 147 1.9 JTD Progression,3600.0,259 000 km,manual,1 910 cm3,Diesel,Kraków,Małopolskie,2004
alfa-romeo,Alfa Romeo 156 2.4JTD20v Progression,5000.0,259 000 km,manual,1 910 cm3,Diesel,Chełmża,Kujawsko-pomorskie,2004
alfa-romeo,Alfa Romeo GT 1.9JTD 16V Progression,12499.0,308 000 km,manual,2 387 cm3,Diesel,Zawiercie,Śląskie,2003
alfa-romeo,Alfa Romeo 156 2.4JTD20v Distinctive,3600.0,308 000 km,manual,2 387 cm3,Diesel,Gdynia,Pomorskie,2003
alfa-romeo,Alfa Romeo 156 1.9 JTD,4900.0,241 000 km,manual,1 910 cm3,Diesel,Warszawa,Mazowieckie,2003
alfa-romeo,Alfa Romeo 147 1.6 T.S Distinctive,4999.0,241 000 km,manual,1 910 cm3,Diesel,Żyrardów,Mazowieckie,2003
alfa-romeo,Alfa Romeo 147,4990.0,380 554 km,manual,2 387 cm3,Diesel,Toruń,Kujawsko-pomorskie,2003
alfa-romeo,Alfa Romeo 147 1.9 JTD 16V Black Line,15000.0,130 000 km,manual,1 910 cm3,Diesel,Michałowice I,Małopolskie,2008
alfa-romeo,Alfa Romeo 159 1.9JTDM Distinctive,7500.0,130 000 km,manual,1 910 cm3,Diesel,Kraków,Małopolskie,2008
alfa-romeo,Alfa Romeo 159 2.4JTDM Distinctive,14500.0,319 000 km,manual,1 910 cm3,Diesel,Ząbki,Mazowieckie,2006
alfa-romeo,Alfa Romeo Mito 1.4 TB Distinctive,16500.0,319 000 km,manual,1 910 cm3,Diesel,Lubliniec,Śląskie,2006
alfa-romeo,Alfa Romeo 159 1750TBi Progression,46000.0,285 000 km,manual,2 387 cm3,Diesel,Rudzica,Śląskie,2006
alfa-romeo,Alfa Romeo 159 1.9JTDM Distinctive,14500.0,285 000 km,manual,2 387 cm3,Diesel,Jastrzębie-Zdrój,Śląskie,2006
alfa-romeo,Alfa Romeo 159 2.0JTDM Sport,19000.0,188 000 km,manual,1 368 cm3,Benzyna+LPG,Siedlec,Małopolskie,2008
alfa-romeo,Alfa Romeo 159 1.9JTDM Impression,16700.0,188 000 km,manual,1 368 cm3,Benzyna+LPG,Jaworzno,Śląskie,2008
alfa-romeo,Alfa Romeo 147 1.9 JTD 8V Impression,10700.0,136 000 km,manual,1 742 cm3,Benzyna,Marcinkowice,Małopolskie,2009
alfa-romeo,Alfa Romeo Mito,22900.0,136 000 km,manual,1 742 cm3,Benzyna,Zbożenna,Mazowieckie,2009
alfa-romeo,Alfa Romeo 159,10999.0,340 000 km,manual,1 910 cm3,Diesel,Dąbrowa,Wielkopolskie,2007
alfa-romeo,Alfa Romeo 159 1.9JTDM Impression,14999.0,340 000 km,manual,1 910 cm3,Diesel,Rzeszów,Podkarpackie,2007
alfa-romeo,Alfa Romeo Mito,19500.0,214 380 km,manual,1 956 cm3,Diesel,Września,Wielkopolskie,2009
alfa-romeo,Alfa Romeo 159 1.9JTS Progression,13900.0,214 380 km,manual,1 956 cm3,Diesel,Trzuskołoń,Wielkopolskie,2009
alfa-romeo,Alfa Romeo 147 1.9 JTD 8V Impression,8900.0,276 700 km,manual,1 910 cm3,Diesel,Kraków,Małopolskie,2006
alfa-romeo,Alfa Romeo 159 1.9JTDM Progression,14500.0,276 700 km,manual,1 910 cm3,Diesel,Wrocław,Dolnośląskie,2006
alfa-romeo,Alfa Romeo 159 1.9JTDM Progression,13500.0,124 000 km,manual,1 910 cm3,Diesel,Wrocław,Dolnośląskie,2008
alfa-romeo,Alfa Romeo 147 1.6 T.S Black Line,8900.0,124 000 km,manual,1 910 cm3,Diesel,Kutno,Łódzkie,2008
alfa-romeo,Alfa Romeo 159 1.8MPI Impression,9999.0,238 000 km,manual,1 368 cm3,Benzyna,Wałbrzych,Dolnośląskie,2009
alfa-romeo,Alfa Romeo 147,5990.0,238 000 km,manual,1 368 cm3,Benzyna,Zgorzelec,Dolnośląskie,2009
alfa-romeo,Alfa Romeo GT,7500.0,260 000 km,manual,1 910 cm3,Diesel,Kołobrzeg,Zachodniopomorskie,2007
alfa-romeo,Alfa Romeo 159 2.4JTDM Progression,18900.0,260 000 km,manual,1 910 cm3,Diesel,Lublin,Lubelskie,2007
alfa-romeo,Alfa Romeo 159 2.0JTDM Distinctive,18900.0,293 233 km,manual,1 910 cm3,Diesel,Topola Królewska,Łódzkie,2006
alfa-romeo,Alfa Romeo 159 1.9JTDM Progression,16000.0,293 233 km,manual,1 910 cm3,Diesel,Kraków,Małopolskie,2006
alfa-romeo,Alfa Romeo Mito 1.3 JTDM Turismo,13900.0,163 000 km,manual,1 368 cm3,Benzyna,Międzyborów,Mazowieckie,2008
alfa-romeo,Alfa Romeo Mito,22600.0,163 000 km,manual,1 368 cm3,Benzyna,Szczecin,Zachodniopomorskie,2008
alfa-romeo,Alfa Romeo 156,8490.0,191 000 km,manual,1 858 cm3,Benzyna,Ruda Śląska,Śląskie,2007
alfa-romeo,Alfa Romeo Crosswagon,14000.0,191 000 km,manual,1 858 cm3,Benzyna,Proszowice,Małopolskie,2007
alfa-romeo,Alfa Romeo 159 1.9JTDM Distinctive,18200.0,283 091 km,manual,1 910 cm3,Diesel,Płock,Mazowieckie,2008
alfa-romeo,Alfa Romeo Mito,22017.0,283 091 km,manual,1 910 cm3,Diesel,Szówsko,Podkarpackie,2008
alfa-romeo,Alfa Romeo 159,23000.0,293 000 km,manual,1 910 cm3,Diesel,Grudziądz,Kujawsko-pomorskie,2006
alfa-romeo,Alfa Romeo GT 1.9JTD 16V Impression,13900.0,293 000 km,manual,1 910 cm3,Diesel,Pruszków,Mazowieckie,2006
alfa-romeo,Alfa Romeo Mito 1.4 16V,18900.0,119 000 km,manual,1 368 cm3,Benzyna,Wągrowiec,Wielkopolskie,2015
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM Distinctive,41500.0,119 000 km,manual,1 368 cm3,Benzyna,Piła,Wielkopolskie,2015
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Super,50900.0,183 500 km,manual,1 598 cm3,Diesel,Rokitnica,Pomorskie,2015
alfa-romeo,Alfa Romeo Giulietta,55000.0,183 500 km,manual,1 598 cm3,Diesel,Bielany Wrocławskie,Dolnośląskie,2015
alfa-romeo,Alfa Romeo Mito 1.4,33100.0,190 800 km,manual,1 368 cm3,Benzyna,Grodzisk Mazowiecki,Mazowieckie,2016
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir,39800.0,190 800 km,manual,1 368 cm3,Benzyna,Ząbkowice Śląskie,Dolnośląskie,2016
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Super,69900.0,96 012 km,manual,1 368 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2017
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM Sport,64500.0,96 012 km,manual,1 368 cm3,Benzyna,Turek,Wielkopolskie,2017
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM 16V Lusso,29900.0,39 000 km,manual,1 368 cm3,Benzyna,Września,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulietta 2.0 JTDM 16V Sprint,45400.0,39 000 km,manual,1 368 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulia,70900.0,105 000 km,manual,1 368 cm3,Benzyna,Grabów nad Prosną,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir,47900.0,105 000 km,manual,1 368 cm3,Benzyna,Częstochowa,Śląskie,2016
alfa-romeo,Alfa Romeo Giulietta,55450.0,108 000 km,manual,1 368 cm3,Benzyna,Warszawa,Mazowieckie,2018
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM,51900.0,108 000 km,manual,1 368 cm3,Benzyna,Grabów nad Prosną,Wielkopolskie,2018
alfa-romeo,Alfa Romeo Giulietta 2.0 JTDM Super,55899.0,9 500 km,manual,1 598 cm3,Diesel,Janki,Mazowieckie,2018
alfa-romeo,Alfa Romeo Giulia 2.2 D Turbo Super,85000.0,9 500 km,manual,1 598 cm3,Diesel,Grodzisk Mazowiecki,Mazowieckie,2018
alfa-romeo,Alfa Romeo Giulietta,54900.0,136 000 km,manual,1 598 cm3,Diesel,Tychy,Śląskie,2016
alfa-romeo,Alfa Romeo Giulia 2.9 V6 Bi-Turbo Quadrifoglio,195000.0,136 000 km,manual,1 598 cm3,Diesel,Szubin,Kujawsko-pomorskie,2016
alfa-romeo,Alfa Romeo Mito,22900.0,191 500 km,manual,1 956 cm3,Diesel,Poznań,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM Sport,51900.0,191 500 km,manual,1 956 cm3,Diesel,Mysłowice,Śląskie,2016
alfa-romeo,Alfa Romeo Giulietta,67900.0,108 000 km,manual,2 143 cm3,Diesel,Warszawa,Mazowieckie,2016
alfa-romeo,Alfa Romeo Giulia 2.2 D Turbo Super,88000.0,108 000 km,manual,2 143 cm3,Diesel,Rzeszów,Podkarpackie,2016
alfa-romeo,Alfa Romeo Giulia 2.2 D Turbo Super,75000.0,195 000 km,manual,1 368 cm3,Benzyna,Katowice,Śląskie,2016
alfa-romeo,Alfa Romeo Giulietta,52999.0,195 000 km,manual,1 368 cm3,Benzyna,Mińsk Mazowiecki,Mazowieckie,2016
alfa-romeo,Alfa Romeo Giulietta,42900.0,82 000 km,manual,1 368 cm3,Benzyna,Łajski,Mazowieckie,2017
alfa-romeo,Alfa Romeo Giulietta,45800.0,82 000 km,manual,1 368 cm3,Benzyna,Warszawa,Mazowieckie,2017
alfa-romeo,Alfa Romeo Mito,22900.0,62 300 km,manual,1 598 cm3,Diesel,Poznań,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulia 2.2 D Turbo,69900.0,62 300 km,manual,1 598 cm3,Diesel,Poznań,Wielkopolskie,2016
alfa-romeo,Alfa Romeo Giulia 2.2 D Turbo Super,95000.0,70 248 km,manual,1 956 cm3,Diesel,Wronowy,Kujawsko-pomorskie,2017
alfa-romeo,Alfa Romeo Mito 0.9 TwinAir Distinctive,26900.0,70 248 km,manual,1 956 cm3,Diesel,Zduńska Wola,Łódzkie,2017
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM,47900.0,105 000 km,manual,2 143 cm3,Diesel,Janki,Mazowieckie,2016
alfa-romeo,Alfa Romeo Mito,39999.0,105 000 km,manual,2 143 cm3,Diesel,Warszawa,Mazowieckie,2016
alfa-romeo,Alfa Romeo Mito 1.3 JTDM Distinctive S&S,26800.0,117 000 km,manual,1 248 cm3,Diesel,Kraków,Małopolskie,2014
alfa-romeo,Alfa Romeo Mito,30000.0,117 000 km,manual,1 248 cm3,Diesel,Bielany Wrocławskie,Dolnośląskie,2014
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Progression,29900.0,97 713 km,manual,1 368 cm3,Benzyna,Pierzchnica,Świętokrzyskie,2012
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,45000.0,97 713 km,manual,1 368 cm3,Benzyna,Koszalin,Zachodniopomorskie,2012
alfa-romeo,Alfa Romeo Giulietta 1.4 TB 16V Multiair,34999.0,143 000 km,manual,1 368 cm3,Benzyna,Poręba,Śląskie,2010
alfa-romeo,Alfa Romeo 159 2.0JTDM Sport Plus,14900.0,143 000 km,manual,1 368 cm3,Benzyna,Żabno,Małopolskie,2010
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Progression,27700.0,162 800 km,manual,1 368 cm3,Benzyna,Rudniki,Śląskie,2012
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,22900.0,162 800 km,manual,1 368 cm3,Benzyna,Kraków,Małopolskie,2012
alfa-romeo,Alfa Romeo Giulietta 2.0 JTDM Distinctive,27500.0,188 463 km,manual,1 368 cm3,Benzyna,Dobroszyce,Dolnośląskie,2013
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Progression,52000.0,188 463 km,manual,1 368 cm3,Benzyna,Mińsk Mazowiecki,Mazowieckie,2013
alfa-romeo,Alfa Romeo Giulietta 1750 TBi Quadrifoglio Verde,40500.0,218 000 km,manual,1 956 cm3,Diesel,Krzywaczka,Małopolskie,2010
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM 16V Turismo,24900.0,218 000 km,manual,1 956 cm3,Diesel,Człuchów,Pomorskie,2010
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM 16V,39999.0,176 000 km,manual,1 368 cm3,Benzyna,Będzin,Śląskie,2011
alfa-romeo,Alfa Romeo Mito TB 1.4 16V MultiAir Super,19900.0,176 000 km,manual,1 368 cm3,Benzyna,Radom,Mazowieckie,2011
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,32500.0,290 000 km,manual,1 368 cm3,Benzyna,Niedary,Małopolskie,2010
alfa-romeo,Alfa Romeo 159 2.0JTDM Sport Plus,32800.0,290 000 km,manual,1 368 cm3,Benzyna,Słomin,Mazowieckie,2010
alfa-romeo,Alfa Romeo Giulietta 1.4 TB 16V,34900.0,255 000 km,manual,1 956 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2010
alfa-romeo,Alfa Romeo Giulietta,55000.0,255 000 km,manual,1 956 cm3,Diesel,Gdańsk,Pomorskie,2010
alfa-romeo,Alfa Romeo Giulietta,24900.0,77 938 km,manual,1 368 cm3,Benzyna+LPG,Łask,Łódzkie,2014
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Super,39900.0,77 938 km,manual,1 368 cm3,Benzyna+LPG,Zduńska Wola,Łódzkie,2014
alfa-romeo,Alfa Romeo Giulietta,37300.0,190 200 km,manual,1 742 cm3,Benzyna,Warszawa,Mazowieckie,2011
alfa-romeo,Alfa Romeo Giulietta 2.0 JTDM Progression,23500.0,190 200 km,manual,1 742 cm3,Benzyna,Kraków,Małopolskie,2011
alfa-romeo,Alfa Romeo Mito 1.4 TB MultiAir QV,30900.0,244 350 km,manual,1 598 cm3,Diesel,Czeladź,Śląskie,2012
alfa-romeo,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,30900.0,244 350 km,manual,1 598 cm3,Diesel,Płock,Mazowieckie,2012
alfa-romeo,Alfa Romeo Giulietta,39900.0,180 000 km,manual,1 598 cm3,Diesel,Kraków,Małopolskie,2014
alfa-romeo,Alfa Romeo Giulietta 1.4 TB 16V Turismo,35000.0,180 000 km,manual,1 598 cm3,Diesel,Lublin,Lubelskie,2014
alfa-romeo,Alfa Romeo Giulietta 1.6 JTDM Distinctive,24000.0,191 000 km,manual,1 368 cm3,Benzyna,Łomianki Dolne,Mazowieckie,2010
alfa-romeo,Alfa Romeo 159 2.0JTDM Sport,25900.0,191 000 km,manual,1 368 cm3,Benzyna,Kraków,Małopolskie,2010
alfa-romeo,Alfa Romeo Giulietta,33000.0,92 000 km,manual,1 368 cm3,Benzyna,Inowrocław,Kujawsko-pomorskie,2012
alfa-romeo,Alfa Romeo Mito,18500.0,92 000 km,manual,1 368 cm3,Benzyna,Łowicz,Łódzkie,2012
alfa-romeo,Alfa Romeo Mito,9900.0,196 000 km,manual,1 956 cm3,Diesel,Tomaszów Mazowiecki,Łódzkie,2010
alfa-romeo,Alfa Romeo Giulietta,32900.0,196 000 km,manual,1 956 cm3,Diesel,Olkusz,Małopolskie,2010
alfa-romeo,Alfa Romeo 145,49000.0,4 000 km,manual,1 900 cm3,Benzyna,Poznań,Wielkopolskie,2022
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Sport,17900.0,4 000 km,manual,1 900 cm3,Benzyna,Goświnowice,Opolskie,2022
alfa-romeo,Alfa Romeo 145,49000.0,4 000 km,manual,1 900 cm3,Benzyna,Poznań,Wielkopolskie,2022
alfa-romeo,Alfa Romeo Giulietta 1.4 TB Sport,17900.0,4 000 km,manual,1 900 cm3,Benzyna,Goświnowice,Opolskie,2022
alfa-romeo,Alfa Romeo 166 3.0 V6 24v Sportronic,13900.0,79 800 km,automatic,2 959 cm3,Benzyna,Ciechanów,Mazowieckie,1998
alfa-romeo,Alfa Romeo 166 2.4JTD 20V Progress,7500.0,310 954 km,automatic,2 387 cm3,Diesel,Żagań,Lubuskie,2004
alfa-romeo,Alfa Romeo 166 3.0 V6 24v Sportronic,13900.0,79 800 km,automatic,2 959 cm3,Benzyna,Ciechanów,Mazowieckie,1998
alfa-romeo,Alfa Romeo 159,9999.0,290 000 km,automatic,2 387 cm3,Diesel,Niedary,Małopolskie,2007
alfa-romeo,Alfa Romeo Spider 3.2JTSQ4 Q-Exclusive,82000.0,290 000 km,automatic,2 387 cm3,Diesel,Słupsk,Pomorskie,2007
alfa-romeo,Alfa Romeo 159,17900.0,109 000 km,automatic,3 195 cm3,Benzyna,Dojazdów,Małopolskie,2007
alfa-romeo,Alfa Romeo 159,11800.0,109 000 km,automatic,3 195 cm3,Benzyna,Tychy,Śląskie,2007
alfa-romeo,Alfa Romeo Brera 2.4JTDM Q-Tronic,37900.0,211 000 km,automatic,1 910 cm3,Diesel,Jawor,Dolnośląskie,2009
alfa-romeo,Alfa Romeo 147 2.0 Seles.Distinctive,7490.0,211 000 km,automatic,1 910 cm3,Diesel,Będzin,Śląskie,2009
alfa-romeo,Alfa Romeo 166 3.0 24V Progression,33600.0,334 000 km,automatic,1 910 cm3,Diesel,Kraków,Małopolskie,2006
alfa-romeo,Alfa Romeo 159 2.4 JTDM 20V DPF Q-Tronic Turismo,24900.0,334 000 km,automatic,1 910 cm3,Diesel,Warszawa,Mazowieckie,2006
alfa-romeo,Alfa Romeo 159,26500.0,176 300 km,automatic,2 387 cm3,Diesel,Gdynia,Pomorskie,2008
alfa-romeo,Alfa Romeo 159 2.4JTDM Q-Distinctive,25900.0,176 300 km,automatic,2 387 cm3,Diesel,Kobyłka,Mazowieckie,2008
alfa-romeo,Alfa Romeo 159 2.4JTDM Q-ti,27900.0,133 424 km,automatic,1 970 cm3,Benzyna,Radom,Mazowieckie,2005
alfa-romeo,Alfa Romeo 159 3.2JTS Q4 Q-ti,26000.0,133 424 km,automatic,1 970 cm3,Benzyna,Marki,Mazowieckie,2005
alfa-romeo,Alfa Romeo Brera 2.2JTS Selespeed,39999.0,300 000 km,automatic,2 959 cm3,Benzyna,Warszawa,Mazowieckie,2006
alfa-romeo,Alfa Romeo 159,16400.0,300 000 km,automatic,2 959 cm3,Benzyna,Lipowa Góra Wschodnia,Warmińsko-mazurskie,2006
