dmr_make,dmr_model,age_band,band_years,approx_age_years,price_bracket_id,price_bracket_label,entry_price_dkk,entry_price_reference_km,exit_age_band,hold_years,shorter_than_6yr_horizon,horizon_available,resale_price_dkk,mileage_adjustment_factor,depreciation_dkk,depreciation_available,fuel_total_dkk,ejerafgift_total_dkk,repair_total_dkk,tco_total_dkk,tco_per_year,running_cost_per_year,standardized_pass_rate,raw_pass_rate,repair_burden_index,median_annual_fuel_cost_dkk,median_annual_ejerafgift_dkk,engagement_score,reliability_unstable,meets_stability_floor,dk_vehicle_count,n_nt_tests,price_n_listings,price_pooled_at_brand,price_calibration_factor,price_confidence,donor_model,excluded_from_rank,excluded_from_running_cost_rank,exclusion_reason,is_hybrid,is_diesel_dominant,cost_rank_in_group,cost_tier,value_for_money_score,value_for_money_weight_cost,value_for_money_weight_engagement,value_for_money_rank_in_group,value_for_money_tier,running_cost_rank_overall,running_cost_tier
PEUGEOT,508,2,2017-2019,8.0,3,"90,000-150,000 DKK",110582,139375,4,6.5,False,True,42877,0.8906,67705,True,62010,15860,14734,160309,24663,14247,0.7558,0.7175,0.7556,9540.0,2440.0,0.502,False,True,582,16992,661,False,0.7098,high,,False,False,,False,True,32,A,0.5714,0.5,0.5,46,B,137,A
PEUGEOT,508,3,2014-2016,11.0,2,"50,000-90,000 DKK",70116,139375,4,3.5,True,True,51307,1.0657,18809,True,38581,10220,10672,78282,22366,16992,0.6963,0.6519,1.0164,11023.109243697478,2920.0,0.3827,False,True,559,28705,661,False,0.6677,high,,False,False,,False,True,84,B,0.3381,0.5,0.5,121,C,284,B
PEUGEOT,508,4,2010-2013,14.5,1,"Up to 50,000 DKK",48143,207833,,,,False,,,,False,,,,,20015,20015,0.6695,0.6349,1.1474,12612.980769230766,3960.0,0.4608,False,True,1835,4780,661,False,0.6677,high,,False,False,,False,True,54,B,0.52,0.5,0.5,35,B,407,C
MAZDA,Mazda CX-30,1,2020-2022,5.0,4,"150,000-250,000 DKK",242425,105250,3,,False,True,,,,False,,,,,15491,15491,0.8849,0.8942,0.215,13246.03174603175,1600.0,0.6688,False,True,1397,10055,559,True,0.7098,low,,True,False,no_exit_band_data,False,False,,,,,,,,206,B
MAZDA,Mazda CX-30,2,2017-2019,8.0,4,"150,000-250,000 DKK",190736,139375,4,,False,True,,,,False,,,,,13409,13409,,,,11808.962264150945,1600.0,0.4761,True,False,551,0,559,True,0.7098,low,,True,True,no_exit_band_data,False,False,,,,,,,,,
AUDI,A3,1,2020-2022,5.0,3,"90,000-150,000 DKK",122207,105250,3,6.0,False,True,78086,0.8002,44121,True,35595,6480,7501,93696,15616,8263,0.8761,0.8708,0.4167,5932.464454976303,1080.0,0.5233,False,True,133,329089,58,False,0.7098,medium,,False,False,,True,False,2,S,0.7143,0.5,0.5,14,A,11,S
AUDI,A3,2,2017-2019,8.0,3,"90,000-150,000 DKK",124126,139375,4,6.5,False,True,51652,0.8906,72474,True,50694,7800,13094,144062,22163,11014,0.8258,0.8129,0.6715,7799.065420560748,1200.0,0.5401,False,True,110,434870,58,False,0.7098,medium,,False,False,,True,False,14,A,0.6891,0.5,0.5,20,A,42,S
AUDI,A3,3,2014-2016,11.0,3,"90,000-150,000 DKK",97580,139375,4,3.5,True,True,61806,1.0657,35774,True,35729,6860,14691,93053,26587,16365,0.729,0.7047,1.3991,10208.171206225681,1960.0,0.6073,False,True,157,330699,58,False,0.6677,medium,,False,False,,False,True,52,B,0.605,0.5,0.5,34,A,249,B
AUDI,A3,4,2010-2013,14.5,2,"50,000-90,000 DKK",57995,207833,,,,False,,,,False,,,,,21896,21896,0.6368,0.6108,2.4728,11557.268722466959,2920.0,0.5783,False,True,1360,329091,58,False,0.6677,medium,,False,False,,False,True,78,B,0.6079,0.5,0.5,36,A,455,C
BMW,X3,1,2020-2022,5.0,5,"Above 250,000 DKK",510296,105250,3,6.0,False,True,161637,0.8002,348659,True,52156,5520,7897,414232,69039,10929,0.8728,0.8701,0.4387,8692.708333333334,920.0,0.4573,False,True,841,111810,574,False,0.7098,high,,False,False,,True,False,42,C,0.1944,0.5,0.5,51,D,38,S
BMW,X3,2,2017-2019,8.0,5,"Above 250,000 DKK",333693,139375,4,6.5,False,True,88458,0.8906,245235,True,99144,43680,15206,403265,62041,24312,0.7984,0.7827,0.7798,15252.906976744187,6720.0,0.8059,False,True,364,86521,574,False,0.7098,high,,False,False,,False,True,38,B,0.6574,0.5,0.5,10,A,493,D
BMW,X3,3,2014-2016,11.0,4,"150,000-250,000 DKK",201988,139375,4,3.5,True,True,105849,1.0657,96139,True,51297,17990,11896,177323,50664,23195,0.7454,0.7269,1.133,14656.424581005585,5140.0,0.6411,False,True,197,63204,574,False,0.7098,high,,False,False,,False,True,79,D,0.3293,0.5,0.5,68,C,479,C
BMW,X3,4,2010-2013,14.5,3,"90,000-150,000 DKK",99322,207833,,,,False,,,,False,,,,,25983,25983,0.7065,0.6785,1.7622,14656.424581005585,6040.0,0.6307,False,True,181,36548,574,False,0.6677,high,,False,False,,False,True,46,B,0.6513,0.5,0.5,24,A,512,D
NISSAN,X-TRAIL,1,2020-2022,5.0,5,"Above 250,000 DKK",266628,105250,3,6.0,False,True,110466,0.8002,156162,True,88882,19560,7074,271678,45280,19253,0.8269,0.8181,0.393,14813.609467455624,3260.0,0.6114,False,True,217,117625,157,False,0.7098,high,,False,False,,False,False,17,A,0.5926,0.5,0.5,16,A,378,C
NISSAN,X-TRAIL,2,2017-2019,8.0,4,"150,000-250,000 DKK",159253,139375,4,6.5,False,True,83255,0.8906,75998,True,96288,32240,14721,219247,33730,22038,0.7385,0.7171,0.7549,14813.609467455624,4960.0,0.6048,False,True,727,102887,157,False,0.7098,high,,False,False,,False,True,36,B,0.5549,0.5,0.5,31,B,460,C
NISSAN,X-TRAIL,3,2014-2016,11.0,3,"90,000-150,000 DKK",138043,139375,4,3.5,True,True,99622,1.0657,38421,True,48583,17360,13762,118126,33750,22773,0.6373,0.602,1.3107,13880.952380952382,4960.0,0.3638,False,True,559,25905,157,False,0.7098,high,,False,False,,False,True,105,C,0.1429,0.5,0.5,118,D,473,C
NISSAN,X-TRAIL,4,2010-2013,14.5,3,"90,000-150,000 DKK",93479,207833,,,,False,,,,False,,,,,30764,30764,0.5661,0.5207,1.9556,16817.30769230769,8080.0,0.507,False,True,10,47247,157,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
OPEL,ZAFIRA,2,2017-2019,8.0,3,"90,000-150,000 DKK",119073,139375,4,6.5,False,True,55420,0.8906,63653,True,101073,27040,14483,206249,31731,21938,0.7152,0.6975,0.7427,15549.68944099379,4160.0,0.4314,False,True,227,224255,638,False,0.7098,high,,False,False,,False,False,94,C,0.2395,0.5,0.5,112,D,457,C
OPEL,ZAFIRA,3,2014-2016,11.0,2,"50,000-90,000 DKK",86170,139375,4,3.5,True,True,66315,1.0657,19855,True,53428,12180,12071,97534,27867,22194,0.6307,0.6114,1.1496,15265.243902439028,3480.0,0.4128,False,True,652,234442,638,False,0.6677,high,,False,False,,False,True,138,D,0.1871,0.5,0.5,135,D,463,C
OPEL,ZAFIRA,4,2010-2013,14.5,2,"50,000-90,000 DKK",62226,207833,,,,False,,,,False,,,,,25926,25926,0.5456,0.5245,1.7523,15709.580838323353,4960.0,0.4178,False,True,504,218805,638,False,0.6677,high,,False,False,,False,True,132,D,0.2122,0.5,0.5,132,D,511,D
FORD,S-MAX,1,2020-2022,5.0,3,"90,000-150,000 DKK",132812,105250,3,6.0,False,True,88532,0.8002,44280,True,79476,27840,7754,159351,26558,19178,0.8121,0.8013,0.4308,13246.03174603175,4640.0,0.5644,False,True,851,40516,282,False,0.7098,high,,False,False,,False,True,51,B,0.5546,0.5,0.5,48,B,374,B
FORD,S-MAX,2,2017-2019,8.0,3,"90,000-150,000 DKK",140716,139375,4,6.5,False,True,57733,0.8906,82983,True,85264,32240,14968,215455,33147,20380,0.7416,0.7149,0.7676,13117.499999999998,4960.0,0.5697,False,True,2672,65735,282,False,0.7098,high,,False,False,,False,True,102,C,0.3445,0.5,0.5,89,C,417,C
FORD,S-MAX,3,2014-2016,11.0,3,"90,000-150,000 DKK",110633,139375,4,3.5,True,True,69083,1.0657,41550,True,49634,20930,12812,124926,35693,23822,0.6594,0.6248,1.2202,14181.08108108108,5980.0,0.6011,False,True,1341,83367,282,False,0.7098,high,,False,False,,False,True,113,D,0.3361,0.5,0.5,92,C,486,D
FORD,S-MAX,4,2010-2013,14.5,2,"50,000-90,000 DKK",64823,207833,,,,False,,,,False,,,,,27530,27530,0.6045,0.5611,1.6736,15709.580838323353,6800.0,0.4407,False,True,2162,89876,282,False,0.6677,high,,False,False,,False,True,136,D,0.2266,0.5,0.5,130,D,523,D
KIA,Niro,1,2020-2022,5.0,3,"90,000-150,000 DKK",148393,105250,3,6.0,False,True,52949,0.8002,95444,True,33984,5520,4174,139123,23187,7280,0.868,0.8653,0.2319,5664.027149321267,920.0,0.2588,False,True,2620,93980,2480,True,0.7098,low,,False,False,,True,False,21,A,0.4328,0.5,0.5,78,B,2,S
KIA,Niro,2,2017-2019,8.0,3,"90,000-150,000 DKK",96902,139375,4,,False,True,,,,False,,,,,7911,7911,0.8422,0.8398,0.2948,5946.555819477435,1080.0,0.2666,False,True,3580,11985,2480,True,0.6677,low,,True,False,no_exit_band_data,True,False,,,,,,,,7,S
KIA,Niro,3,2014-2016,11.0,2,"50,000-90,000 DKK",66167,139375,4,,True,True,,,,False,,,,,10439,10439,,1.0,,9519.011406844107,920.0,0.3181,True,False,9,1,2480,True,0.6677,low,,True,True,no_exit_band_data,True,False,,,,,,,,,
SKODA,KAROQ,1,2020-2022,5.0,5,"Above 250,000 DKK",259049,105250,3,,False,True,,,,False,,,,,15267,15267,0.8876,0.8897,0.1851,12272.058823529414,2440.0,0.7083,False,True,1401,92186,24,False,0.7098,low,,True,False,no_exit_band_data,False,False,,,,,,,,200,B
SKODA,KAROQ,2,2017-2019,8.0,4,"150,000-250,000 DKK",247895,139375,4,,False,True,,,,False,,,,,15878,15878,0.8679,0.8734,0.2216,12772.959183673469,2440.0,0.6876,False,True,1554,3816,24,False,0.7098,low,,True,False,no_exit_band_data,False,False,,,,,,,,220,B
KIA,VENGA,1,2020-2022,5.0,2,"50,000-90,000 DKK",83207,105250,3,6.0,False,True,55768,0.8002,27439,True,88882,19560,3888,139769,23295,18722,0.836,0.8689,0.216,14813.609467455624,3260.0,0.6883,False,True,1,45539,89,False,0.6677,medium,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
KIA,VENGA,2,2017-2019,8.0,2,"50,000-90,000 DKK",83641,139375,4,6.5,False,True,47117,0.8906,36524,True,90909,16770,9068,153271,23580,17961,0.7019,0.7651,0.465,13986.033519553073,2580.0,0.3801,False,True,325,66927,89,False,0.6677,medium,,False,False,,False,False,104,C,0.259,0.5,0.5,127,D,332,B
KIA,VENGA,3,2014-2016,11.0,2,"50,000-90,000 DKK",69690,139375,4,3.5,True,True,56380,1.0657,13310,True,48951,9030,10446,81738,23354,19551,0.5592,0.6083,0.9949,13986.033519553073,2580.0,0.3787,False,True,1053,54501,89,False,0.6677,medium,,False,False,,False,False,99,C,0.2698,0.5,0.5,126,C,396,C
KIA,VENGA,4,2010-2013,14.5,2,"50,000-90,000 DKK",52903,207833,,,,False,,,,False,,,,,20900,20900,0.5229,0.5491,1.3313,13986.033519553073,2920.0,0.3736,False,True,1107,14962,89,False,0.6677,medium,,False,False,,False,True,61,B,0.3957,0.5,0.5,104,C,435,C
FORD,Transit Custom Kombi,1,2020-2022,5.0,5,"Above 250,000 DKK",447900,105250,3,,False,True,,,,False,,,,,27596,27596,0.8155,0.7777,0.6367,16925.8064516129,8760.0,0.1896,False,True,1336,239544,102,False,0.7098,high,,True,False,no_exit_band_data,False,True,,,,,,,,524,D
FORD,Transit Custom Kombi,2,2017-2019,8.0,5,"Above 250,000 DKK",280762,139375,4,,False,True,,,,False,,,,,27335,27335,0.7606,0.7261,0.9183,16500.0,8080.0,0.19,False,True,883,11477,102,False,0.7098,high,,True,False,no_exit_band_data,False,True,,,,,,,,522,D
KIA,XCeed,1,2020-2022,5.0,4,"150,000-250,000 DKK",201718,105250,3,,False,True,,,,False,,,,,7317,7317,0.8555,0.8622,0.2358,5689.772727272728,920.0,0.2653,False,True,2163,13029,115,False,0.7098,high,,True,False,no_exit_band_data,True,False,,,,,,,,3,S
KIA,XCeed,2,2017-2019,8.0,4,"150,000-250,000 DKK",198517,139375,4,,False,True,,,,False,,,,,17404,17404,,,,14144.067796610172,3260.0,0.6918,True,False,41,0,115,False,0.7098,high,,True,True,no_exit_band_data,False,False,,,,,,,,,
SKODA,KODIAQ,1,2020-2022,5.0,5,"Above 250,000 DKK",419308,105250,3,6.0,False,True,241244,0.8002,178064,True,79058,24960,3960,286042,47674,17996,0.8847,0.8768,0.22,13176.315789473685,4160.0,0.4857,False,True,903,70566,15,False,0.7098,low,,False,False,,False,True,20,B,0.4259,0.5,0.5,37,B,336,B
SKODA,KODIAQ,2,2017-2019,8.0,5,"Above 250,000 DKK",322836,139375,4,,False,True,,,,False,,,,,19350,19350,0.86,0.8545,0.2671,13908.333333333336,4640.0,0.5091,False,True,1205,10604,15,False,0.7098,low,,True,False,no_exit_band_data,False,True,,,,,,,,384,C
SKODA,KODIAQ,3,2014-2016,11.0,5,"Above 250,000 DKK",301468,139375,4,,True,True,,,,False,,,,,23684,23684,,,,18544.444444444445,5140.0,0.6081,True,False,1,0,15,False,0.7098,low,,True,True,no_exit_band_data,False,False,,,,,,,,,
SEAT,IBIZA,1,2020-2022,5.0,3,"90,000-150,000 DKK",97299,105250,3,6.0,False,True,38962,0.8002,58337,True,67058,9120,9139,143653,23942,14219,0.7721,0.7758,0.5077,11176.339285714288,1520.0,0.5211,False,True,1050,161424,163,False,0.6677,high,,False,False,,False,False,28,A,0.5966,0.5,0.5,39,B,135,A
SEAT,IBIZA,2,2017-2019,8.0,2,"50,000-90,000 DKK",72494,139375,4,6.5,False,True,28280,0.8906,44214,True,75284,9649,16351,145499,22384,15582,0.666,0.6686,0.8385,11582.2149,1484.5378,0.5514,False,True,2715,211203,163,False,0.6677,high,,False,False,,False,False,85,B,0.5612,0.5,0.5,49,B,212,B
SEAT,IBIZA,3,2014-2016,11.0,1,"Up to 50,000 DKK",48689,139375,4,3.5,True,True,33840,1.0657,14849,True,39973,4522,12643,71987,20568,16325,0.6073,0.6039,1.2041,11420.8412,1291.8766,0.4299,False,True,2819,179151,163,False,0.6677,high,,False,False,,False,False,58,C,0.4,0.5,0.5,58,C,247,B
SEAT,IBIZA,4,2010-2013,14.5,1,"Up to 50,000 DKK",31753,207833,,,,False,,,,False,,,,,19499,19499,0.5369,0.5315,1.7557,12272.058823529414,1960.0,0.322,False,True,2585,122569,163,False,0.6677,high,,False,False,,False,True,47,B,0.3067,0.5,0.5,66,C,393,C
SEAT,LEON,1,2020-2022,5.0,4,"150,000-250,000 DKK",152791,105250,3,6.0,False,True,60312,0.8002,92479,True,64192,9120,5881,171671,28612,13199,0.8339,0.8238,0.3267,10698.717948717951,1520.0,0.6453,False,True,2351,210424,774,False,0.7098,high,,False,False,,False,False,11,A,0.7622,0.5,0.5,8,S,95,A
SEAT,LEON,2,2017-2019,8.0,3,"90,000-150,000 DKK",114120,139375,4,6.5,False,True,45652,0.8906,68468,True,76758,10400,8559,164185,25259,14726,0.806,0.7891,0.4389,11808.962264150945,1600.0,0.7651,False,True,3358,196502,774,False,0.7098,high,,False,False,,False,False,38,B,0.8277,0.5,0.5,6,S,161,B
SEAT,LEON,3,2014-2016,11.0,2,"50,000-90,000 DKK",75369,139375,4,3.5,True,True,54627,1.0657,20742,True,42952,3220,8707,75621,21606,15680,0.7306,0.7018,0.8292,12272.058823529414,920.0,0.6931,False,True,2606,118320,774,False,0.6677,high,,False,False,,False,False,74,B,0.7014,0.5,0.5,18,A,214,B
SEAT,LEON,4,2010-2013,14.5,2,"50,000-90,000 DKK",51258,207833,,,,False,,,,False,,,,,19657,19657,0.6216,0.6008,1.5349,12272.058823529414,2780.0,0.5181,False,True,891,82300,774,False,0.6677,high,,False,False,,False,True,34,A,0.7086,0.5,0.5,15,A,401,C
NISSAN,MICRA,1,2020-2022,5.0,2,"50,000-90,000 DKK",81117,105250,3,6.0,False,True,38909,0.8002,42208,True,67058,9120,8017,126403,21067,14033,0.7521,0.7899,0.4454,11176.339285714288,1520.0,0.4108,False,True,562,117855,330,False,0.6677,high,,False,False,,False,False,64,B,0.4424,0.5,0.5,97,B,127,A
NISSAN,MICRA,2,2017-2019,8.0,2,"50,000-90,000 DKK",55903,139375,4,6.5,False,True,29929,0.8906,25974,True,71686,9880,12248,119788,18429,14433,0.6642,0.7272,0.6281,11028.634361233482,1520.0,0.3622,False,True,1975,145460,330,False,0.6677,high,,False,False,,False,False,17,A,0.536,0.5,0.5,60,B,146,A
NISSAN,MICRA,3,2014-2016,11.0,1,"Up to 50,000 DKK",48622,139375,4,3.5,True,True,35813,1.0657,12809,True,43811,3220,9888,69728,19922,16263,0.5793,0.6486,0.9417,12517.500000000002,920.0,0.3591,False,True,2662,154077,330,False,0.6677,high,,False,False,,False,False,53,B,0.3133,0.5,0.5,65,C,242,B
NISSAN,MICRA,4,2010-2013,14.5,1,"Up to 50,000 DKK",33605,207833,,,,False,,,,False,,,,,17263,17263,0.5315,0.5891,1.2753,12517.500000000002,920.0,0.3758,False,True,2665,238274,330,False,0.6677,high,,False,False,,False,False,23,A,0.5533,0.5,0.5,30,B,301,B
AUDI,A3 Sportback,1,2020-2022,5.0,3,"90,000-150,000 DKK",135088,105250,3,6.0,False,True,87539,0.8002,47549,True,38714,6840,7501,100604,16767,8842,0.8761,0.8708,0.4167,6452.319587628867,1140.0,0.5517,False,True,1087,329089,24,False,0.7098,low,,False,False,,True,False,3,S,0.7521,0.5,0.5,13,A,17,S
AUDI,A3 Sportback,2,2017-2019,8.0,3,"90,000-150,000 DKK",135088,139375,4,6.5,False,True,53076,0.8906,82012,True,76398,10400,13094,181904,27985,15368,0.8258,0.8129,0.6715,11753.521126760563,1600.0,0.7608,False,True,1857,434870,24,False,0.7098,low,,False,False,,False,False,67,B,0.7017,0.5,0.5,16,A,202,B
AUDI,A3 Sportback,3,2014-2016,11.0,3,"90,000-150,000 DKK",109392,139375,4,3.5,True,True,63510,1.0657,45882,True,40415,6860,14691,107847,30813,17704,0.729,0.7047,1.3991,11547.067540956981,1960.0,0.7371,False,True,2634,330699,24,False,0.7098,low,,False,False,,False,True,86,C,0.6008,0.5,0.5,37,B,323,B
AUDI,A3 Sportback,4,2010-2013,14.5,2,"50,000-90,000 DKK",59594,207833,,,,False,,,,False,,,,,21222,21222,0.6368,0.6108,2.4728,11023.109243697478,2780.0,0.681,False,True,1596,329091,24,False,0.6677,low,,False,False,,False,True,69,B,0.7158,0.5,0.5,13,S,444,C
VOLKSWAGEN,T-Cross,1,2020-2022,5.0,4,"150,000-250,000 DKK",216460,105250,3,,False,True,,,,False,,,,,14697,14697,0.8428,0.8636,0.3728,11978.468899521533,1600.0,0.4158,False,True,4464,26282,122,False,0.7098,high,,True,False,no_exit_band_data,False,False,,,,,,,,159,A
VOLKSWAGEN,T-Cross,2,2017-2019,8.0,4,"150,000-250,000 DKK",172931,139375,4,,False,True,,,,False,,,,,12696,12696,,,,11176.339285714288,1520.0,0.4471,True,False,2068,0,122,False,0.7098,high,,True,True,no_exit_band_data,False,False,,,,,,,,,
MAZDA,CX-5,1,2020-2022,5.0,5,"Above 250,000 DKK",323697,105250,3,6.0,False,True,130758,0.8002,192939,True,90488,19560,5942,308928,51488,19332,0.8589,0.8562,0.3301,15081.325301204819,3260.0,0.6554,False,True,1291,95527,92,False,0.7098,medium,,False,False,,False,False,24,B,0.5833,0.5,0.5,17,A,382,C
MAZDA,CX-5,2,2017-2019,8.0,4,"150,000-250,000 DKK",225507,139375,4,6.5,False,True,118025,0.8906,107482,True,97442,27040,13071,245034,37698,21162,0.7893,0.7731,0.6703,14991.017964071858,4160.0,0.7151,False,True,1847,78738,92,False,0.7098,medium,,False,False,,False,False,53,B,0.6402,0.5,0.5,19,A,441,C
MAZDA,CX-5,3,2014-2016,11.0,4,"150,000-250,000 DKK",163401,139375,4,3.5,True,True,141229,1.0657,22172,True,52469,13860,11043,99544,28441,22106,0.697,0.6757,1.0517,14991.017964071858,3960.0,0.738,False,True,849,29142,92,False,0.7098,medium,,False,False,,False,True,10,A,0.9329,0.5,0.5,2,S,461,C
MAZDA,CX-5,4,2010-2013,14.5,3,"90,000-150,000 DKK",132520,207833,,,,False,,,,False,,,,,22604,22604,,0.6036,1.2178,14991.017964071858,3960.0,0.7026,True,False,275,439,92,False,0.7098,medium,,True,True,reliability_unstable,False,False,,,,,,,,,
PEUGEOT,206 +,4,2010-2013,14.5,2,"50,000-90,000 DKK",51855,207833,,,,False,,,,False,,,,,18212,18212,0.5014,0.5371,1.646,10493.999999999998,2780.0,0.372,False,True,4125,37670,6154,True,0.6677,low,,False,False,,False,True,15,A,0.5504,0.5,0.5,55,B,341,B
AUDI,A6 AVANT,1,2020-2022,5.0,5,"Above 250,000 DKK",568337,105250,3,6.0,False,True,123501,0.8002,444836,True,41958,5520,7510,499824,83304,9165,0.8907,0.8774,0.4172,6993.016759776537,920.0,0.6803,False,True,603,103781,57,False,0.7098,medium,,False,False,,False,True,48,C,0.4074,0.5,0.5,39,B,24,S
AUDI,A6 AVANT,2,2017-2019,8.0,5,"Above 250,000 DKK",257037,139375,4,6.5,False,True,85662,0.8906,171375,True,76814,23400,12585,284175,43719,17354,0.8532,0.8304,0.6454,11817.567567567568,3600.0,0.673,False,True,652,130713,57,False,0.7098,medium,,False,False,,False,True,13,A,0.713,0.5,0.5,6,S,305,B
AUDI,A6 AVANT,3,2014-2016,11.0,4,"150,000-250,000 DKK",154332,139375,4,3.5,True,True,102503,1.0657,51829,True,42315,13860,10802,118806,33945,19136,0.8004,0.7698,1.0288,12089.861751152073,3960.0,0.6446,False,True,1176,102351,57,False,0.7098,medium,,False,False,,False,True,39,B,0.5854,0.5,0.5,28,B,373,B
AUDI,A6 AVANT,4,2010-2013,14.5,3,"90,000-150,000 DKK",96182,207833,,,,False,,,,False,,,,,26931,26931,0.7304,0.6841,1.809,15523.668639053254,5980.0,0.6386,False,True,590,93098,57,False,0.6677,medium,,False,False,,False,True,60,B,0.605,0.5,0.5,35,A,519,D
FORD,PUMA,1,2020-2022,5.0,4,"150,000-250,000 DKK",209339,105250,3,,False,True,,,,False,,,,,13252,13252,0.874,0.8957,0.1851,11176.339285714288,1520.0,0.5459,False,True,1795,39588,64,False,0.7098,medium,,True,False,no_exit_band_data,True,False,,,,,,,,97,A
CITROËN,Grand C4 SpaceTourer,1,2020-2022,5.0,4,"150,000-250,000 DKK",151485,105250,3,,False,True,,,,False,,,,,14851,14851,,0.8438,0.3438,11379.545454545456,2440.0,0.4121,True,False,837,64,1252,True,0.7098,low,,True,True,no_exit_band_data,False,False,,,,,,,,,
CITROËN,Grand C4 SpaceTourer,2,2017-2019,8.0,3,"90,000-150,000 DKK",93871,139375,4,,False,True,,,,False,,,,,18118,18118,0.6247,0.5922,1.1754,11211.538461538463,3380.0,0.463,True,False,925,895,1252,True,0.6677,low,,True,True,no_exit_band_data,False,True,,,,,,,,,
ALFA ROMEO,GIULIETTA,1,2020-2022,5.0,3,"90,000-150,000 DKK",92745,105250,3,6.0,False,True,65447,0.8002,27298,True,70272,27840,9036,134447,22408,17858,0.8205,0.8166,0.502,11712.053571428572,4640.0,0.6476,False,True,8,14423,131,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
ALFA ROMEO,GIULIETTA,2,2017-2019,8.0,3,"90,000-150,000 DKK",92745,139375,4,6.5,False,True,58565,0.8906,34180,True,79768,10400,17105,141454,21762,16504,0.734,0.7256,0.8772,12272.058823529414,1600.0,0.7818,False,True,201,33067,131,False,0.6677,high,,False,False,,False,False,10,S,0.9538,0.5,0.5,1,S,253,B
ALFA ROMEO,GIULIETTA,3,2014-2016,11.0,2,"50,000-90,000 DKK",81785,139375,4,3.5,True,True,70078,1.0657,11707,True,48144,9030,15501,84382,24109,20764,0.646,0.6252,1.4763,13755.494505494507,2580.0,0.7883,False,True,253,40861,131,False,0.6677,high,,False,False,,False,False,113,C,0.5971,0.5,0.5,38,A,431,C
ALFA ROMEO,GIULIETTA,4,2010-2013,14.5,2,"50,000-90,000 DKK",65757,207833,,,,False,,,,False,,,,,23009,23009,0.5892,0.5702,1.9578,14555.232558139538,2580.0,0.7788,False,True,888,12351,131,False,0.6677,high,,False,False,,False,False,96,B,0.6511,0.5,0.5,26,A,477,C
FORD,FIESTA,1,2020-2022,5.0,3,"90,000-150,000 DKK",117712,105250,3,6.0,False,True,38378,0.8002,79334,True,57332,9120,6988,152773,25462,12240,0.7889,0.8054,0.3882,9555.343511450383,1520.0,0.5986,False,True,3970,1025371,828,False,0.7098,high,,False,False,,True,False,42,B,0.6261,0.5,0.5,29,A,57,A
FORD,FIESTA,2,2017-2019,8.0,2,"50,000-90,000 DKK",63841,139375,4,6.5,False,True,30108,0.8906,33733,True,69851,9881,14426,127891,19676,14486,0.6653,0.6861,0.7398,10746.2527,1520.1283,0.4023,False,True,9356,1360475,828,False,0.6677,high,,False,False,,False,False,35,A,0.536,0.5,0.5,61,B,151,A
FORD,FIESTA,3,2014-2016,11.0,1,"Up to 50,000 DKK",47959,139375,4,3.5,True,True,36027,1.0657,11932,True,37607,3220,11614,64373,18392,14983,0.5887,0.605,1.1061,10744.7426,920.0,0.5163,False,True,12931,1204198,828,False,0.6677,high,,False,False,,False,False,36,B,0.7133,0.5,0.5,8,S,180,B
FORD,FIESTA,4,2010-2013,14.5,1,"Up to 50,000 DKK",33805,207833,,,,False,,,,False,,,,,18688,18688,0.5386,0.5521,1.5502,12274.3937,1763.4134,0.4918,False,True,11695,1153569,828,False,0.6677,high,,False,False,,False,False,40,B,0.66,0.5,0.5,14,A,356,B
SKODA,CITIGO,1,2020-2022,5.0,3,"90,000-150,000 DKK",95878,105250,3,6.0,False,True,34390,0.8002,61488,True,66172,9120,5193,141973,23662,13414,0.8059,0.8411,0.2885,11028.634361233482,1520.0,0.2449,False,True,2,60389,172,False,0.6677,high,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
SKODA,CITIGO,2,2017-2019,8.0,2,"50,000-90,000 DKK",54406,139375,4,6.5,False,True,32988,0.8906,21418,True,66692,9100,8268,105478,16227,12932,0.7425,0.7869,0.424,10260.245901639346,1400.0,0.2401,False,True,7757,90119,172,False,0.6677,high,,False,False,,False,False,3,S,0.5036,0.5,0.5,73,B,83,A
SKODA,CITIGO,3,2014-2016,11.0,1,"Up to 50,000 DKK",42975,139375,4,3.5,True,True,39473,1.0657,3502,True,35911,3220,5222,47854,13673,12672,0.7139,0.764,0.4973,10260.245901639346,920.0,0.2375,False,True,10936,44780,172,False,0.6677,high,,False,False,,False,False,3,S,0.4933,0.5,0.5,40,B,73,A
SKODA,CITIGO,4,2010-2013,14.5,1,"Up to 50,000 DKK",37039,207833,,,,False,,,,False,,,,,13043,13043,0.6808,0.7307,0.621,10260.245901639346,920.0,0.2582,True,False,9173,1077,172,False,0.6677,high,,True,True,reliability_unstable,False,False,,,,,,,,,
SKODA,FABIA,1,2020-2022,5.0,3,"90,000-150,000 DKK",93838,105250,3,6.0,False,True,32877,0.8002,60961,True,65594,9120,5747,141423,23570,13410,0.8113,0.8241,0.3193,10932.314410480352,1520.0,0.3963,False,True,5800,187204,112,False,0.6677,high,,False,False,,False,False,25,A,0.5,0.5,0.5,64,B,103,A
