dmr_make,dmr_model,age_band,chapter,chapter_name,n_defects_2_3er,n_tests,defect_rate_per_test
MERCEDES-BENZ,E,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4198,0.0
TOYOTA,YARIS 5-DØRS,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,15223,0.0
MAZDA,3,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2010,0.0
VOLVO,XC40,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6206,0.0
AUDI,Q5,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5548,0.0
PEUGEOT,5008,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1911,0.0
AUDI,A3,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4115,0.0
KIA,SPORTAGE,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,7796,0.0
VOLKSWAGEN,TOURAN,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2051,0.0
FORD,MONDEO STATIONCAR,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5589,0.0
CITROËN,C4 PICASSO,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,1484,0.0007
MERCEDES-BENZ,A-Klasse,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6182,0.0
AUDI,A4 AVANT,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1533,0.0
VOLVO,V70,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,2502,0.0004
OPEL,Mokka,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1060,0.0
MINI,COOPER,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1205,0.0
AUDI,A1 SPORTBACK,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3090,0.0
MERCEDES-BENZ,GLA,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1805,0.0
MITSUBISHI,COLT,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3136,0.0
TOYOTA,AVENSIS,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,12867,0.0
FORD,NY Focus,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,15257,0.0001
SKODA,SUPERB,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6713,0.0
TOYOTA,AYGO 5-DØRS,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,608,0.0
MERCEDES-BENZ,C-Klasse,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6797,0.0
AUDI,A3 Sportback,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,8901,0.0
SKODA,FABIA,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2246,0.0
TOYOTA,AYGO 3/5-DØRS,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2298,0.0
FORD,C-MAX,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1829,0.0
HYUNDAI,Ioniq,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1674,0.0
VOLKSWAGEN,Golf Sportsvan,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,502,0.0
FORD,GALAXY,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,493,0.0
KIA,VENGA,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1099,0.0
PEUGEOT,206 +,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,143,0.0
KIA,CEED SW,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,984,0.0
CITROËN,C5 Aircross,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1527,0.0
CITROËN,BERLINGO,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,389,0.0
MITSUBISHI,ASX,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5149,0.0
FORD,KA,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,41,0.0
ALFA ROMEO,GIULIETTA,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,35,0.0
VOLKSWAGEN,T-Cross,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1210,0.0
BMW,4-serie,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,422,0.0
PEUGEOT,508,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1566,0.0
KIA,Stonic,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,93,0.0
VOLKSWAGEN,TOURAN,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5455,0.0
VOLKSWAGEN,PASSAT VARIANT,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,15462,0.0001
TOYOTA,YARIS 5-DØRS,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,21128,0.0
FORD,MONDEO STATIONCAR,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,9588,0.0
VOLKSWAGEN,GOLF,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),2,32682,0.0001
MINI,COOPER,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3308,0.0
VOLVO,V70,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,11477,0.0001
ALFA ROMEO,GIULIETTA,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,258,0.0
FORD,S-MAX,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6314,0.0
SKODA,SUPERB COMBI,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6713,0.0
FORD,GALAXY,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1766,0.0
AUDI,A1 SPORTBACK,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1299,0.0
TOYOTA,RAV4 Plug in,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,10666,0.0
AUDI,Q5,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2270,0.0
PEUGEOT,2008,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2747,0.0
FORD,KUGA,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,5780,0.0002
KIA,SPORTAGE,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3281,0.0
PEUGEOT,5008,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1312,0.0
PEUGEOT,208,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1123,0.0
AUDI,Q3,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,911,0.0
MERCEDES-BENZ,A-Klasse,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2268,0.0
AUDI,A3 Sportback,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,9047,0.0
TOYOTA,AVENSIS,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3935,0.0
FORD,NY Focus,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5076,0.0
TOYOTA,AYGO 5-DØRS,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2298,0.0
TOYOTA,AYGO 3/5-DØRS,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,608,0.0
MAZDA,3,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2880,0.0
TOYOTA,COROLLA,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,284,0.0
BMW,X5,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5474,0.0
OPEL,Grandland X,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2268,0.0
OPEL,Crossland X,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1377,0.0
CITROËN,C4 PICASSO,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1511,0.0
HYUNDAI,I30CW,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,164,0.0
MERCEDES-BENZ,C-Klasse,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5861,0.0
FORD,KA,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,505,0.0
FORD,C-MAX,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,749,0.0
BMW,4-serie,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,509,0.0
KIA,VENGA,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,273,0.0
MAZDA,MAZDA2,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,625,0.0
KIA,CEED,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,742,0.0
FIAT,PANDA,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,101,0.0
MERCEDES-BENZ,GLA,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1359,0.0
KIA,Optima,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1,0.0
FORD,FIESTA 5 DØRS,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,8583,0.0
MERCEDES-BENZ,E,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,11198,0.0
VOLKSWAGEN,UP!,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4436,0.0
VOLVO,V50,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,11296,0.0
PEUGEOT,508,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1065,0.0
VOLKSWAGEN,POLO,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,10576,0.0001
MAZDA,2,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1899,0.0
VOLVO,XC90,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1135,0.0
AUDI,A3,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,8787,0.0001
HONDA,CR-V,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2570,0.0
FORD,FOCUS STATIONSVOGN,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5076,0.0
BMW,2-Serie,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,7055,0.0
AUDI,A6 AVANT,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1067,0.0
SKODA,FABIA,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,4252,0.0002
KIA,CEE'D SW,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1150,0.0
SKODA,OCTAVIA,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,13702,0.0
SKODA,SUPERB,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,3621,0.0003
TOYOTA,RAV4,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,11242,0.0
HYUNDAI,I10,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1046,0.0
TOYOTA,AYGO,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2298,0.0
OPEL,MERIVA,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1312,0.0
FORD,B-MAX,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1129,0.0
TOYOTA,Aygo X,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,608,0.0
MAZDA,MAZDA3,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2880,0.0
KIA,RIO,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1154,0.0
MITSUBISHI,ASX,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,452,0.0
HYUNDAI,I40,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,123,0.0
PEUGEOT,108,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,129,0.0
KIA,CEED SW,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,742,0.0
CITROËN,BERLINGO,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,993,0.0
SUZUKI,ALTO,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,392,0.0
CITROËN,C4 Cactus,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,775,0.0
AUDI,A4 AVANT,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,152,0.0
OPEL,Mokka,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,35,0.0
SKODA,RAPID SPACEBACK,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,482,0.0
VOLVO,V90,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,10928,0.0
PEUGEOT,308,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4530,0.0
TOYOTA,AURIS,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6033,0.0
VOLKSWAGEN,TIGUAN,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,13669,0.0
TOYOTA,VERSO,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,3553,0.0003
BMW,X3,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,9399,0.0
MITSUBISHI,OUTLANDER,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,16791,0.0
KIA,Niro,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,5432,0.0
BMW,5-Serie,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,8687,0.0
SKODA,OCTAVIA COMBI,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,14749,0.0
BMW,1-Serie,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1319,0.0
MERCEDES-BENZ,C,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6797,0.0
VOLVO,XC60,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,9334,0.0
TOYOTA,AVENSIS STW,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,538,0.0
SUZUKI,SWIFT,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4271,0.0
NISSAN,Qashqai J11A,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,7503,0.0
NISSAN,X-TRAIL,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3637,0.0
PEUGEOT,207,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,610,0.0
OPEL,INSIGNIA,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1365,0.0
AUDI,A3 Limousine,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,109,0.0
TOYOTA,YARIS,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,12845,0.0
SUZUKI,SX4 COMBIBACK,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,6632,0.0
MERCEDES-BENZ,E-Klasse,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,11198,0.0
NISSAN,QASHQAI,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4798,0.0
FORD,FOCUS,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),1,12012,0.0001
NISSAN,NOTE,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,358,0.0
MERCEDES-BENZ,B-Klasse,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,4025,0.0
KIA,PICANTO,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1280,0.0
HYUNDAI,i30 Stc.,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3800,0.0
SKODA,FABIA COMBI,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,3224,0.0
HONDA,JAZZ,2,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,727,0.0
HONDA,CIVIC,4,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,2980,0.0
FIAT,Punto S7,3,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,91,0.0
HYUNDAI,I20,1,9,Tilleggskontroller for M2/M3 buss (bus-only supplementary checks -- not applicable to M1/PERSONBIL),0,1113,0.0
