dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
PEUGEOT,3008,2,3,44556,0.635,0.3331
PEUGEOT,3008,2,4,13821,0.5808,0.1222
PEUGEOT,3008,2,5,2706,0.5565,0.036
PEUGEOT,3008,2,6,661,0.5809,0.0189
PEUGEOT,3008,3,1,1034,0.764,0.0416
PEUGEOT,3008,3,2,17194,0.6599,0.2241
PEUGEOT,3008,3,3,46494,0.5585,0.3476
PEUGEOT,3008,3,4,36514,0.502,0.2389
PEUGEOT,3008,3,5,11388,0.4809,0.099
PEUGEOT,3008,3,6,3048,0.4741,0.0488
PEUGEOT,3008,4,1,121,0.719,0.0227
PEUGEOT,3008,4,2,2508,0.6116,0.1383
PEUGEOT,3008,4,3,10906,0.5228,0.2841
PEUGEOT,3008,4,4,15499,0.4797,0.2883
PEUGEOT,3008,4,5,7107,0.4508,0.167
PEUGEOT,3008,4,6,2141,0.4549,0.0996
PEUGEOT,308,1,1,19983,0.8839,0.3006
PEUGEOT,308,1,2,52519,0.8016,0.5074
PEUGEOT,308,1,3,21211,0.7306,0.1467
PEUGEOT,308,1,4,6331,0.7105,0.0315
PEUGEOT,308,1,5,1896,0.6804,0.0089
PEUGEOT,308,1,6,661,0.6369,0.0049
PEUGEOT,308,2,1,7096,0.8488,0.0994
PEUGEOT,308,2,2,47445,0.7458,0.3905
PEUGEOT,308,2,3,57134,0.6666,0.3331
PEUGEOT,308,2,4,25761,0.6244,0.1222
PEUGEOT,308,2,5,7925,0.6188,0.036
PEUGEOT,308,2,6,3201,0.5976,0.0189
PEUGEOT,308,3,1,2710,0.7882,0.0416
PEUGEOT,308,3,2,23672,0.6828,0.2241
PEUGEOT,308,3,3,48995,0.5888,0.3476
PEUGEOT,308,3,4,38062,0.5465,0.2389
PEUGEOT,308,3,5,15616,0.5178,0.099
PEUGEOT,308,3,6,6276,0.4997,0.0488
PEUGEOT,308,4,1,1306,0.7381,0.0227
PEUGEOT,308,4,2,14754,0.629,0.1383
PEUGEOT,308,4,3,38880,0.5281,0.2841
PEUGEOT,308,4,4,37830,0.4852,0.2883
PEUGEOT,308,4,5,20816,0.4616,0.167
PEUGEOT,308,4,6,9484,0.457,0.0996
PEUGEOT,5008,1,1,7383,0.8461,0.3006
PEUGEOT,5008,1,2,24735,0.7806,0.5074
PEUGEOT,5008,1,3,7742,0.7178,0.1467
PEUGEOT,5008,1,4,1348,0.7107,0.0315
PEUGEOT,5008,1,5,273,0.6813,0.0089
PEUGEOT,5008,1,6,109,0.7431,0.0049
PEUGEOT,5008,2,1,503,0.7674,0.0994
PEUGEOT,5008,2,2,6249,0.6271,0.3905
PEUGEOT,5008,2,3,9012,0.5746,0.3331
PEUGEOT,5008,2,4,4147,0.5397,0.1222
PEUGEOT,5008,2,5,1349,0.556,0.036
PEUGEOT,5008,2,6,850,0.5729,0.0189
PEUGEOT,5008,3,1,111,0.7928,0.0416
PEUGEOT,5008,3,2,2030,0.6079,0.2241
PEUGEOT,5008,3,3,7604,0.5272,0.3476
PEUGEOT,5008,3,4,8696,0.4918,0.2389
PEUGEOT,5008,3,5,3705,0.4726,0.099
PEUGEOT,5008,3,6,1678,0.4833,0.0488
PEUGEOT,5008,4,1+2,354,0.6158,0.161
PEUGEOT,5008,4,3,1537,0.5231,0.2841
PEUGEOT,5008,4,4,3021,0.4647,0.2883
PEUGEOT,5008,4,5,1929,0.452,0.167
PEUGEOT,5008,4,6,1018,0.4656,0.0996
PEUGEOT,508,1,1,2166,0.8578,0.3006
PEUGEOT,508,1,2,6246,0.8096,0.5074
PEUGEOT,508,1,3,2904,0.7872,0.1467
PEUGEOT,508,1,4,975,0.7682,0.0315
PEUGEOT,508,1,5,319,0.768,0.0089
PEUGEOT,508,1,6,148,0.723,0.0049
PEUGEOT,508,2,1,425,0.8259,0.0994
PEUGEOT,508,2,2,3093,0.7928,0.3905
PEUGEOT,508,2,3,5356,0.7328,0.3331
PEUGEOT,508,2,4,4285,0.687,0.1222
PEUGEOT,508,2,5,2295,0.6601,0.036
PEUGEOT,508,2,6,1538,0.6534,0.0189
PEUGEOT,508,3,1,147,0.8503,0.0416
PEUGEOT,508,3,2,1931,0.7758,0.2241
PEUGEOT,508,3,3,6295,0.6948,0.3476
PEUGEOT,508,3,4,9054,0.6536,0.2389
PEUGEOT,508,3,5,6512,0.6139,0.099
PEUGEOT,508,3,6,4766,0.5875,0.0488
PEUGEOT,508,4,1+2,189,0.8307,0.161
PEUGEOT,508,4,3,755,0.6795,0.2841
PEUGEOT,508,4,4,1374,0.6208,0.2883
PEUGEOT,508,4,5,1370,0.6146,0.167
PEUGEOT,508,4,6,1092,0.6136,0.0996
RENAULT,CLIO,1,1,78110,0.8169,0.3006
RENAULT,CLIO,1,2,109867,0.7115,0.5074
RENAULT,CLIO,1,3,22420,0.6109,0.1467
RENAULT,CLIO,1,4,3285,0.5446,0.0315
RENAULT,CLIO,1,5,570,0.5509,0.0089
RENAULT,CLIO,1,6,159,0.5157,0.0049
RENAULT,CLIO,2,1,26555,0.7613,0.0994
RENAULT,CLIO,2,2,127450,0.6205,0.3905
RENAULT,CLIO,2,3,89077,0.5279,0.3331
RENAULT,CLIO,2,4,22137,0.4741,0.1222
RENAULT,CLIO,2,5,4229,0.4644,0.036
RENAULT,CLIO,2,6,1166,0.5,0.0189
RENAULT,CLIO,3,1,10489,0.7247,0.0416
RENAULT,CLIO,3,2,67648,0.5675,0.2241
RENAULT,CLIO,3,3,100057,0.4771,0.3476
RENAULT,CLIO,3,4,46758,0.4402,0.2389
RENAULT,CLIO,3,5,11742,0.4257,0.099
RENAULT,CLIO,3,6,3039,0.4399,0.0488
RENAULT,CLIO,4,1,9469,0.7007,0.0227
RENAULT,CLIO,4,2,57332,0.5525,0.1383
RENAULT,CLIO,4,3,115900,0.4577,0.2841
RENAULT,CLIO,4,4,88546,0.4236,0.2883
RENAULT,CLIO,4,5,29042,0.4153,0.167
RENAULT,CLIO,4,6,7546,0.4124,0.0996
RENAULT,Captur,1,1,91612,0.883,0.3006
RENAULT,Captur,1,2,116738,0.8069,0.5074
RENAULT,Captur,1,3,19201,0.7177,0.1467
RENAULT,Captur,1,4,1837,0.6462,0.0315
RENAULT,Captur,1,5+6,278,0.6331,0.0139
RENAULT,Captur,2,1,24253,0.8623,0.0994
RENAULT,Captur,2,2,108402,0.7543,0.3905
RENAULT,Captur,2,3,67365,0.6544,0.3331
RENAULT,Captur,2,4,14413,0.5796,0.1222
RENAULT,Captur,2,5,2303,0.5345,0.036
RENAULT,Captur,2,6,463,0.5659,0.0189
RENAULT,Captur,3,1,1442,0.801,0.0416
RENAULT,Captur,3,2,13958,0.7024,0.2241
RENAULT,Captur,3,3,20441,0.6014,0.3476
RENAULT,Captur,3,4,8569,0.5303,0.2389
RENAULT,Captur,3,5,1972,0.4965,0.099
RENAULT,Captur,3,6,409,0.5257,0.0488
RENAULT,GRAND SCENIC,1,1,1981,0.8274,0.3006
RENAULT,GRAND SCENIC,1,2,5752,0.7168,0.5074
RENAULT,GRAND SCENIC,1,3,1982,0.6534,0.1467
RENAULT,GRAND SCENIC,1,4,463,0.594,0.0315
RENAULT,GRAND SCENIC,1,5+6,216,0.6667,0.0139
RENAULT,GRAND SCENIC,2,1,480,0.8021,0.0994
RENAULT,GRAND SCENIC,2,2,4070,0.6784,0.3905
RENAULT,GRAND SCENIC,2,3,5424,0.578,0.3331
RENAULT,GRAND SCENIC,2,4,2343,0.5548,0.1222
RENAULT,GRAND SCENIC,2,5,678,0.5619,0.036
RENAULT,GRAND SCENIC,2,6,298,0.6174,0.0189
RENAULT,GRAND SCENIC,3,1,126,0.7302,0.0416
RENAULT,GRAND SCENIC,3,2,2364,0.6142,0.2241
RENAULT,GRAND SCENIC,3,3,10016,0.5207,0.3476
RENAULT,GRAND SCENIC,3,4,10525,0.4777,0.2389
RENAULT,GRAND SCENIC,3,5,4303,0.4576,0.099
RENAULT,GRAND SCENIC,3,6,1457,0.466,0.0488
RENAULT,GRAND SCENIC,4,1,150,0.6133,0.0227
RENAULT,GRAND SCENIC,4,2,1780,0.5792,0.1383
RENAULT,GRAND SCENIC,4,3,7519,0.4951,0.2841
RENAULT,GRAND SCENIC,4,4,11613,0.4639,0.2883
RENAULT,GRAND SCENIC,4,5,6573,0.4587,0.167
RENAULT,GRAND SCENIC,4,6,2802,0.4557,0.0996
RENAULT,Kadjar,1,1,33885,0.8544,0.3006
RENAULT,Kadjar,1,2,83151,0.7842,0.5074
RENAULT,Kadjar,1,3,20392,0.7381,0.1467
RENAULT,Kadjar,1,4,2380,0.7084,0.0315
RENAULT,Kadjar,1,5+6,413,0.6344,0.0139
RENAULT,Kadjar,2,1,3610,0.8504,0.0994
RENAULT,Kadjar,2,2,34087,0.7515,0.3905
RENAULT,Kadjar,2,3,32219,0.6837,0.3331
RENAULT,Kadjar,2,4,8428,0.6259,0.1222
RENAULT,Kadjar,2,5,1395,0.5842,0.036
RENAULT,Kadjar,2,6,316,0.5949,0.0189
RENAULT,MEGANE,1,1,8675,0.8379,0.3006
RENAULT,MEGANE,1,2,19639,0.7642,0.5074
RENAULT,MEGANE,1,3,7508,0.6954,0.1467
RENAULT,MEGANE,1,4,2264,0.6568,0.0315
RENAULT,MEGANE,1,5,663,0.6606,0.0089
RENAULT,MEGANE,1,6,251,0.7092,0.0049
RENAULT,MEGANE,2,1,3827,0.7936,0.0994
RENAULT,MEGANE,2,2,22980,0.6679,0.3905
RENAULT,MEGANE,2,3,28360,0.5761,0.3331
RENAULT,MEGANE,2,4,14202,0.5286,0.1222
RENAULT,MEGANE,2,5,5001,0.5087,0.036
RENAULT,MEGANE,2,6,2051,0.5232,0.0189
RENAULT,MEGANE,3,1,1970,0.7467,0.0416
RENAULT,MEGANE,3,2,18172,0.603,0.2241
RENAULT,MEGANE,3,3,44418,0.5113,0.3476
RENAULT,MEGANE,3,4,38158,0.4844,0.2389
RENAULT,MEGANE,3,5,17230,0.4724,0.099
RENAULT,MEGANE,3,6,7213,0.4735,0.0488
RENAULT,MEGANE,4,1,1642,0.7412,0.0227
RENAULT,MEGANE,4,2,14857,0.5878,0.1383
RENAULT,MEGANE,4,3,43690,0.4926,0.2841
RENAULT,MEGANE,4,4,46277,0.4573,0.2883
RENAULT,MEGANE,4,5,23855,0.4479,0.167
RENAULT,MEGANE,4,6,10814,0.4468,0.0996
RENAULT,MEGANE SPORT TOURER,1,1,8675,0.8379,0.3006
RENAULT,MEGANE SPORT TOURER,1,2,19639,0.7642,0.5074
RENAULT,MEGANE SPORT TOURER,1,3,7508,0.6954,0.1467
RENAULT,MEGANE SPORT TOURER,1,4,2264,0.6568,0.0315
RENAULT,MEGANE SPORT TOURER,1,5,663,0.6606,0.0089
RENAULT,MEGANE SPORT TOURER,1,6,251,0.7092,0.0049
RENAULT,MEGANE SPORT TOURER,2,1,3827,0.7936,0.0994
RENAULT,MEGANE SPORT TOURER,2,2,22980,0.6679,0.3905
RENAULT,MEGANE SPORT TOURER,2,3,28360,0.5761,0.3331
RENAULT,MEGANE SPORT TOURER,2,4,14202,0.5286,0.1222
RENAULT,MEGANE SPORT TOURER,2,5,5001,0.5087,0.036
RENAULT,MEGANE SPORT TOURER,2,6,2051,0.5232,0.0189
RENAULT,MEGANE SPORT TOURER,3,1,1970,0.7467,0.0416
RENAULT,MEGANE SPORT TOURER,3,2,18172,0.603,0.2241
RENAULT,MEGANE SPORT TOURER,3,3,44418,0.5113,0.3476
RENAULT,MEGANE SPORT TOURER,3,4,38158,0.4844,0.2389
RENAULT,MEGANE SPORT TOURER,3,5,17230,0.4724,0.099
RENAULT,MEGANE SPORT TOURER,3,6,7213,0.4735,0.0488
RENAULT,MEGANE SPORT TOURER,4,1,1642,0.7412,0.0227
RENAULT,MEGANE SPORT TOURER,4,2,14857,0.5878,0.1383
RENAULT,MEGANE SPORT TOURER,4,3,43690,0.4926,0.2841
RENAULT,MEGANE SPORT TOURER,4,4,46277,0.4573,0.2883
RENAULT,MEGANE SPORT TOURER,4,5,23855,0.4479,0.167
RENAULT,MEGANE SPORT TOURER,4,6,10814,0.4468,0.0996
RENAULT,Ny Clio,1,1,78110,0.8169,0.3006
RENAULT,Ny Clio,1,2,109867,0.7115,0.5074
RENAULT,Ny Clio,1,3,22420,0.6109,0.1467
RENAULT,Ny Clio,1,4,3285,0.5446,0.0315
RENAULT,Ny Clio,1,5,570,0.5509,0.0089
RENAULT,Ny Clio,1,6,159,0.5157,0.0049
RENAULT,Ny Clio,2,1,26555,0.7613,0.0994
RENAULT,Ny Clio,2,2,127450,0.6205,0.3905
RENAULT,Ny Clio,2,3,89077,0.5279,0.3331
RENAULT,Ny Clio,2,4,22137,0.4741,0.1222
RENAULT,Ny Clio,2,5,4229,0.4644,0.036
RENAULT,Ny Clio,2,6,1166,0.5,0.0189
RENAULT,Ny Clio,3,1,10489,0.7247,0.0416
RENAULT,Ny Clio,3,2,67648,0.5675,0.2241
RENAULT,Ny Clio,3,3,100057,0.4771,0.3476
RENAULT,Ny Clio,3,4,46758,0.4402,0.2389
RENAULT,Ny Clio,3,5,11742,0.4257,0.099
RENAULT,Ny Clio,3,6,3039,0.4399,0.0488
RENAULT,Ny Clio,4,1,9469,0.7007,0.0227
RENAULT,Ny Clio,4,2,57332,0.5525,0.1383
RENAULT,Ny Clio,4,3,115900,0.4577,0.2841
RENAULT,Ny Clio,4,4,88546,0.4236,0.2883
RENAULT,Ny Clio,4,5,29042,0.4153,0.167
RENAULT,Ny Clio,4,6,7546,0.4124,0.0996
RENAULT,SCENIC,1,1,2853,0.8619,0.3006
RENAULT,SCENIC,1,2,4743,0.778,0.5074
RENAULT,SCENIC,1,3,1070,0.6766,0.1467
RENAULT,SCENIC,1,4+5+6,180,0.6333,0.0454
RENAULT,SCENIC,2,1,2340,0.7991,0.0994
RENAULT,SCENIC,2,2,12044,0.698,0.3905
RENAULT,SCENIC,2,3,10250,0.5887,0.3331
RENAULT,SCENIC,2,4,3050,0.5256,0.1222
RENAULT,SCENIC,2,5,641,0.5445,0.036
RENAULT,SCENIC,2,6,145,0.4966,0.0189
RENAULT,SCENIC,3,1,889,0.7514,0.0416
RENAULT,SCENIC,3,2,8983,0.6385,0.2241
RENAULT,SCENIC,3,3,18541,0.5488,0.3476
RENAULT,SCENIC,3,4,12083,0.5067,0.2389
RENAULT,SCENIC,3,5,3669,0.4928,0.099
RENAULT,SCENIC,3,6,961,0.4901,0.0488
RENAULT,SCENIC,4,1,709,0.6953,0.0227
RENAULT,SCENIC,4,2,7358,0.6099,0.1383
RENAULT,SCENIC,4,3,19265,0.5118,0.2841
RENAULT,SCENIC,4,4,18047,0.4764,0.2883
RENAULT,SCENIC,4,5,7330,0.4568,0.167
RENAULT,SCENIC,4,6,2311,0.4344,0.0996
RENAULT,TWINGO,1,1,8519,0.8419,0.3006
RENAULT,TWINGO,1,2,5494,0.7293,0.5074
RENAULT,TWINGO,1,3+4+5+6,639,0.6338,0.192
RENAULT,TWINGO,2,1,8267,0.8161,0.0994
RENAULT,TWINGO,2,2,15860,0.6775,0.3905
RENAULT,TWINGO,2,3,4708,0.5746,0.3331
RENAULT,TWINGO,2,4+5+6,581,0.5525,0.1771
RENAULT,TWINGO,3,1,2544,0.7838,0.0416
RENAULT,TWINGO,3,2,9472,0.6171,0.2241
RENAULT,TWINGO,3,3,8561,0.5157,0.3476
RENAULT,TWINGO,3,4,2623,0.456,0.2389
RENAULT,TWINGO,3,5+6,485,0.4454,0.1479
RENAULT,TWINGO,4,1,1618,0.7719,0.0227
RENAULT,TWINGO,4,2,7738,0.6155,0.1383
RENAULT,TWINGO,4,3,12481,0.5058,0.2841
RENAULT,TWINGO,4,4,6898,0.4716,0.2883
RENAULT,TWINGO,4,5,1594,0.4467,0.167
RENAULT,TWINGO,4,6,250,0.444,0.0996
SEAT,Arona,1,1,35507,0.8798,0.3006
SEAT,Arona,1,2,45825,0.8043,0.5074
SEAT,Arona,1,3,6347,0.7621,0.1467
SEAT,Arona,1,4+5+6,690,0.7043,0.0454
SEAT,Arona,2,1,547,0.8227,0.0994
SEAT,Arona,2,2,2644,0.7432,0.3905
SEAT,Arona,2,3,1059,0.7054,0.3331
SEAT,Arona,2,4+5+6,142,0.6338,0.1771
SEAT,Ateca,1,1,19688,0.9227,0.3006
SEAT,Ateca,1,2,56734,0.8771,0.5074
SEAT,Ateca,1,3,13702,0.8454,0.1467
SEAT,Ateca,1,4,1797,0.8169,0.0315
SEAT,Ateca,1,5+6,347,0.8012,0.0139
SEAT,Ateca,2,1,907,0.9239,0.0994
SEAT,Ateca,2,2,8691,0.8708,0.3905
SEAT,Ateca,2,3,8572,0.8509,0.3331
SEAT,Ateca,2,4,2056,0.8196,0.1222
SEAT,Ateca,2,5+6,361,0.795,0.0549
SEAT,IBIZA,1,1,46526,0.851,0.3006
SEAT,IBIZA,1,2,92943,0.7605,0.5074
SEAT,IBIZA,1,3,19475,0.6842,0.1467
SEAT,IBIZA,1,4,2103,0.6529,0.0315
SEAT,IBIZA,1,5+6,377,0.6923,0.0139
SEAT,IBIZA,2,1,15309,0.8285,0.0994
SEAT,IBIZA,2,2,91938,0.7087,0.3905
SEAT,IBIZA,2,3,80087,0.6239,0.3331
SEAT,IBIZA,2,4,20142,0.5644,0.1222
SEAT,IBIZA,2,5,3109,0.5487,0.036
SEAT,IBIZA,2,6,618,0.5502,0.0189
SEAT,IBIZA,3,1,4257,0.8262,0.0416
SEAT,IBIZA,3,2,35904,0.7038,0.2241
SEAT,IBIZA,3,3,75541,0.5965,0.3476
SEAT,IBIZA,3,4,47563,0.5478,0.2389
SEAT,IBIZA,3,5,13004,0.522,0.099
SEAT,IBIZA,3,6,2882,0.5201,0.0488
SEAT,IBIZA,4,1,1587,0.7782,0.0227
SEAT,IBIZA,4,2,13220,0.652,0.1383
SEAT,IBIZA,4,3,39745,0.5443,0.2841
SEAT,IBIZA,4,4,44148,0.4974,0.2883
SEAT,IBIZA,4,5,18498,0.488,0.167
SEAT,IBIZA,4,6,5371,0.4975,0.0996
SEAT,Ibiza GP2,1,1,46526,0.851,0.3006
SEAT,Ibiza GP2,1,2,92943,0.7605,0.5074
SEAT,Ibiza GP2,1,3,19475,0.6842,0.1467
SEAT,Ibiza GP2,1,4,2103,0.6529,0.0315
SEAT,Ibiza GP2,1,5+6,377,0.6923,0.0139
SEAT,Ibiza GP2,2,1,15309,0.8285,0.0994
SEAT,Ibiza GP2,2,2,91938,0.7087,0.3905
SEAT,Ibiza GP2,2,3,80087,0.6239,0.3331
SEAT,Ibiza GP2,2,4,20142,0.5644,0.1222
SEAT,Ibiza GP2,2,5,3109,0.5487,0.036
SEAT,Ibiza GP2,2,6,618,0.5502,0.0189
SEAT,Ibiza GP2,3,1,4257,0.8262,0.0416
SEAT,Ibiza GP2,3,2,35904,0.7038,0.2241
SEAT,Ibiza GP2,3,3,75541,0.5965,0.3476
SEAT,Ibiza GP2,3,4,47563,0.5478,0.2389
SEAT,Ibiza GP2,3,5,13004,0.522,0.099
SEAT,Ibiza GP2,3,6,2882,0.5201,0.0488
SEAT,Ibiza GP2,4,1,1587,0.7782,0.0227
SEAT,Ibiza GP2,4,2,13220,0.652,0.1383
SEAT,Ibiza GP2,4,3,39745,0.5443,0.2841
SEAT,Ibiza GP2,4,4,44148,0.4974,0.2883
SEAT,Ibiza GP2,4,5,18498,0.488,0.167
SEAT,Ibiza GP2,4,6,5371,0.4975,0.0996
SEAT,LEON,1,1,37656,0.8874,0.3006
SEAT,LEON,1,2,121271,0.8244,0.5074
SEAT,LEON,1,3,40645,0.7815,0.1467
SEAT,LEON,1,4,7766,0.7535,0.0315
SEAT,LEON,1,5,1916,0.7615,0.0089
SEAT,LEON,1,6,1170,0.7513,0.0049
SEAT,LEON,2,1,5934,0.896,0.0994
SEAT,LEON,2,2,56487,0.8342,0.3905
SEAT,LEON,2,3,81804,0.781,0.3331
SEAT,LEON,2,4,37662,0.7451,0.1222
SEAT,LEON,2,5,10796,0.7296,0.036
SEAT,LEON,2,6,3819,0.7306,0.0189
SEAT,LEON,3,1,992,0.8942,0.0416
SEAT,LEON,3,2,11242,0.814,0.2241
SEAT,LEON,3,3,37505,0.7292,0.3476
SEAT,LEON,3,4,40856,0.6751,0.2389
SEAT,LEON,3,5,19921,0.6545,0.099
SEAT,LEON,3,6,7804,0.6451,0.0488
SEAT,LEON,4,1,302,0.8444,0.0227
SEAT,LEON,4,2,3311,0.7013,0.1383
SEAT,LEON,4,3,15127,0.6286,0.2841
SEAT,LEON,4,4,27827,0.5969,0.2883
SEAT,LEON,4,5,22783,0.5863,0.167
SEAT,LEON,4,6,12950,0.571,0.0996
SEAT,MII,1,1,8729,0.8733,0.3006
SEAT,MII,1,2,6612,0.7998,0.5074
SEAT,MII,1,3+4+5+6,930,0.7022,0.192
SEAT,MII,2,1,6430,0.8652,0.0994
SEAT,MII,2,2,16173,0.7893,0.3905
SEAT,MII,2,3,6595,0.6987,0.3331
SEAT,MII,2,4,1177,0.627,0.1222
SEAT,MII,2,5+6,222,0.6171,0.0549
SEAT,MII,3,1,1848,0.8523,0.0416
SEAT,MII,3,2,7896,0.7718,0.2241
SEAT,MII,3,3,6964,0.6854,0.3476
SEAT,MII,3,4,2280,0.6009,0.2389
SEAT,MII,3,5+6,574,0.5575,0.1479
SEAT,MII,4,1+2,189,0.8042,0.161
SEAT,MII,4,3,200,0.675,0.2841
SEAT,MII,4,4+5+6,168,0.5476,0.5549
SEAT,TOLEDO,1,1,1531,0.8504,0.3006
SEAT,TOLEDO,1,2,2780,0.7928,0.5074
SEAT,TOLEDO,1,3,931,0.7476,0.1467
SEAT,TOLEDO,1,4,493,0.7586,0.0315
SEAT,TOLEDO,1,5,503,0.7654,0.0089
SEAT,TOLEDO,1,6,845,0.7065,0.0049
SEAT,TOLEDO,2,1,427,0.829,0.0994
SEAT,TOLEDO,2,2,2067,0.7629,0.3905
SEAT,TOLEDO,2,3,2181,0.7038,0.3331
SEAT,TOLEDO,2,4,1361,0.6877,0.1222
SEAT,TOLEDO,2,5,905,0.6497,0.036
SEAT,TOLEDO,2,6,2526,0.6291,0.0189
SEAT,TOLEDO,3,1+2,555,0.7604,0.2657
SEAT,TOLEDO,3,3,1018,0.6758,0.3476
SEAT,TOLEDO,3,4,894,0.6465,0.2389
SEAT,TOLEDO,3,5,526,0.6293,0.099
SEAT,TOLEDO,3,6,865,0.5792,0.0488
SEAT,TOLEDO,4,2+3,191,0.5707,0.4224
SEAT,TOLEDO,4,4,353,0.4533,0.2883
SEAT,TOLEDO,4,5,263,0.4487,0.167
SEAT,TOLEDO,4,6,177,0.5367,0.0996
SKODA,CITIGO,1,1,32915,0.8841,0.3006
SKODA,CITIGO,1,2,23679,0.8042,0.5074
SKODA,CITIGO,1,3,3339,0.7095,0.1467
SKODA,CITIGO,1,4+5+6,456,0.6184,0.0454
SKODA,CITIGO,2,1,21965,0.865,0.0994
SKODA,CITIGO,2,2,45081,0.7949,0.3905
SKODA,CITIGO,2,3,18571,0.7157,0.3331
SKODA,CITIGO,2,4,3713,0.6326,0.1222
SKODA,CITIGO,2,5,635,0.5669,0.036
SKODA,CITIGO,2,6,154,0.5325,0.0189
SKODA,CITIGO,3,1,5518,0.865,0.0416
SKODA,CITIGO,3,2,17967,0.8132,0.2241
SKODA,CITIGO,3,3,14618,0.7204,0.3476
SKODA,CITIGO,3,4,5209,0.6546,0.2389
SKODA,CITIGO,3,5,1179,0.6081,0.099
SKODA,CITIGO,3,6,289,0.5882,0.0488
SKODA,CITIGO,4,1+2,397,0.7884,0.161
SKODA,CITIGO,4,3,386,0.7668,0.2841
SKODA,CITIGO,4,4+5+6,294,0.6054,0.5549
SKODA,FABIA,1,1,72778,0.8775,0.3006
SKODA,FABIA,1,2,93279,0.8031,0.5074
SKODA,FABIA,1,3,18232,0.7386,0.1467
SKODA,FABIA,1,4,2360,0.6983,0.0315
SKODA,FABIA,1,5,377,0.7082,0.0089
SKODA,FABIA,1,6,178,0.6798,0.0049
SKODA,FABIA,2,1,30757,0.8657,0.0994
SKODA,FABIA,2,2,93921,0.7942,0.3905
SKODA,FABIA,2,3,59545,0.7167,0.3331
SKODA,FABIA,2,4,17109,0.6639,0.1222
SKODA,FABIA,2,5,3635,0.6322,0.036
SKODA,FABIA,2,6,1130,0.6,0.0189
SKODA,FABIA,3,1,11519,0.8586,0.0416
SKODA,FABIA,3,2,49972,0.7778,0.2241
SKODA,FABIA,3,3,60883,0.6827,0.3476
SKODA,FABIA,3,4,36015,0.6114,0.2389
SKODA,FABIA,3,5,12126,0.5754,0.099
SKODA,FABIA,3,6,4194,0.5567,0.0488
SKODA,FABIA,4,1,5821,0.7976,0.0227
SKODA,FABIA,4,2,33748,0.6933,0.1383
SKODA,FABIA,4,3,56158,0.5854,0.2841
SKODA,FABIA,4,4,48091,0.5195,0.2883
SKODA,FABIA,4,5,24623,0.4933,0.167
SKODA,FABIA,4,6,12372,0.48,0.0996
SKODA,FABIA COMBI,1,1,72778,0.8775,0.3006
SKODA,FABIA COMBI,1,2,93279,0.8031,0.5074
SKODA,FABIA COMBI,1,3,18232,0.7386,0.1467
SKODA,FABIA COMBI,1,4,2360,0.6983,0.0315
SKODA,FABIA COMBI,1,5,377,0.7082,0.0089
SKODA,FABIA COMBI,1,6,178,0.6798,0.0049
SKODA,FABIA COMBI,2,1,30757,0.8657,0.0994
SKODA,FABIA COMBI,2,2,93921,0.7942,0.3905
SKODA,FABIA COMBI,2,3,59545,0.7167,0.3331
SKODA,FABIA COMBI,2,4,17109,0.6639,0.1222
SKODA,FABIA COMBI,2,5,3635,0.6322,0.036
SKODA,FABIA COMBI,2,6,1130,0.6,0.0189
SKODA,FABIA COMBI,3,1,11519,0.8586,0.0416
SKODA,FABIA COMBI,3,2,49972,0.7778,0.2241
SKODA,FABIA COMBI,3,3,60883,0.6827,0.3476
SKODA,FABIA COMBI,3,4,36015,0.6114,0.2389
SKODA,FABIA COMBI,3,5,12126,0.5754,0.099
SKODA,FABIA COMBI,3,6,4194,0.5567,0.0488
SKODA,FABIA COMBI,4,1,5821,0.7976,0.0227
SKODA,FABIA COMBI,4,2,33748,0.6933,0.1383
SKODA,FABIA COMBI,4,3,56158,0.5854,0.2841
SKODA,FABIA COMBI,4,4,48091,0.5195,0.2883
SKODA,FABIA COMBI,4,5,24623,0.4933,0.167
SKODA,FABIA COMBI,4,6,12372,0.48,0.0996
SKODA,KAMIQ,1,1,5765,0.9053,0.3006
SKODA,KAMIQ,1,2,5851,0.8569,0.5074
SKODA,KAMIQ,1,3+4+5,625,0.848,0.1871
SKODA,KAROQ,1,1,27140,0.9211,0.3006
SKODA,KAROQ,1,2,52062,0.8837,0.5074
SKODA,KAROQ,1,3,11078,0.8522,0.1467
SKODA,KAROQ,1,4,1568,0.8297,0.0315
SKODA,KAROQ,1,5+6,338,0.8107,0.0139
SKODA,KAROQ,2,1,338,0.9083,0.0994
SKODA,KAROQ,2,2,1966,0.8713,0.3905
SKODA,KAROQ,2,3,1251,0.8793,0.3331
SKODA,KAROQ,2,4+5+6,261,0.8161,0.1771
SKODA,KODIAQ,1,1,10402,0.9191,0.3006
SKODA,KODIAQ,1,2,42358,0.878,0.5074
SKODA,KODIAQ,1,3,14746,0.8527,0.1467
SKODA,KODIAQ,1,4,2393,0.8354,0.0315
SKODA,KODIAQ,1,5,509,0.8114,0.0089
SKODA,KODIAQ,1,6,158,0.8734,0.0049
SKODA,KODIAQ,2,1,306,0.8922,0.0994
SKODA,KODIAQ,2,2,3647,0.8774,0.3905
SKODA,KODIAQ,2,3,4677,0.8469,0.3331
SKODA,KODIAQ,2,4,1520,0.8178,0.1222
SKODA,KODIAQ,2,5,343,0.8338,0.036
